Column 1;Column 2 (V/s);Column 3 (V);Index;Time (s);Potential applied (V);WE(1).Current (A)
;;;6079;2521.84507163295;0.027618408203125;-0.00053314208984375
;;;6080;2521.87558963288;0.02777099609375;-0.0005328369140625
;;;6081;2521.9061076328;0.027923583984375;-0.000531005859375
;;;6082;2521.93662563272;0.028076171875;-0.00052886962890625
;;;6083;2521.96714363265;0.028228759765625;-0.000526123046875
;;;6084;2521.99766163257;0.02838134765625;-0.0005242919921875
;;;6085;2522.02817963249;0.028533935546875;-0.00052337646484375
;;;6086;2522.05869763241;0.0286865234375;-0.00052215576171875
;;;6087;2522.08921563234;0.028839111328125;-0.00052001953125
;;;6088;2522.11973363226;0.02899169921875;-0.000517578125
;;;6089;2522.15025163218;0.029144287109375;-0.00051513671875
;;;6090;2522.18076963211;0.029296875;-0.00051361083984375
;;;6091;2522.21128763203;0.029449462890625;-0.00051239013671875
;;;6092;2522.24180563195;0.02960205078125;-0.00051116943359375
;;;6093;2522.27232363187;0.029754638671875;-0.000509033203125
;;;6094;2522.3028416318;0.0299072265625;-0.00050689697265625
;;;6095;2522.33335963172;0.030059814453125;-0.00050506591796875
;;;6096;2522.36387763164;0.03021240234375;-0.00050323486328125
;;;6097;2522.39439563157;0.030364990234375;-0.000501708984375
;;;6098;2522.42491363149;0.030517578125;-0.00050018310546875
;;;6099;2522.45543163141;0.030670166015625;-0.000498138427734375
;;;6100;2522.48594963134;0.03082275390625;-0.000496490478515625
;;;6101;2522.51646763126;0.030975341796875;-0.000494842529296875
;;;6102;2522.54698563118;0.0311279296875;-0.000492950439453125
;;;6103;2522.5775036311;0.031280517578125;-0.00049114990234375
;;;6104;2522.60802163103;0.03143310546875;-0.000489410400390625
;;;6105;2522.63853963095;0.031585693359375;-0.000487945556640625
;;;6106;2522.66905763087;0.03173828125;-0.000486053466796875
;;;6107;2522.6995756308;0.031890869140625;-0.000483978271484375
;;;6108;2522.73009363072;0.03204345703125;-0.00048193359375
;;;6109;2522.76061163064;0.032196044921875;-0.00048028564453125
;;;6110;2522.79112963056;0.0323486328125;-0.00047894287109375
;;;6111;2522.82164763049;0.032501220703125;-0.0004776611328125
;;;6112;2522.85216563041;0.03265380859375;-0.000475677490234375
;;;6113;2522.88268363033;0.032806396484375;-0.000473297119140625
;;;6114;2522.91320163026;0.032958984375;-0.000470855712890625
;;;6115;2522.94371963018;0.033111572265625;-0.000469390869140625
;;;6116;2522.9742376301;0.03326416015625;-0.000468475341796875
;;;6117;2523.00475563003;0.033416748046875;-0.00046746826171875
;;;6118;2523.03527362995;0.0335693359375;-0.000465057373046875
;;;6119;2523.06579162987;0.033721923828125;-0.000462310791015625
;;;6120;2523.09630962979;0.03387451171875;-0.000460174560546875
;;;6121;2523.12682762972;0.034027099609375;-0.00045904541015625
;;;6122;2523.15734562964;0.0341796875;-0.00045806884765625
;;;6123;2523.18786362956;0.034332275390625;-0.00045648193359375
;;;6124;2523.21838162949;0.03448486328125;-0.000453826904296875
;;;6125;2523.24889962941;0.034637451171875;-0.000451202392578125
;;;6126;2523.27941762933;0.0347900390625;-0.00044940185546875
;;;6127;2523.30993562926;0.034942626953125;-0.000448577880859375
;;;6128;2523.34045362918;0.03509521484375;-0.0004476318359375
;;;6129;2523.3709716291;0.035247802734375;-0.000445587158203125
;;;6130;2523.40148962902;0.035400390625;-0.000442840576171875
;;;6131;2523.43200762895;0.035552978515625;-0.000440582275390625
;;;6132;2523.46252562887;0.03570556640625;-0.00043902587890625
;;;6133;2523.49304362879;0.035858154296875;-0.000438262939453125
;;;6134;2523.52356162872;0.0360107421875;-0.000436920166015625
;;;6135;2523.55407962864;0.036163330078125;-0.0004346923828125
;;;6136;2523.58459762856;0.03631591796875;-0.000431854248046875
;;;6137;2523.61511562848;0.036468505859375;-0.00042999267578125
;;;6138;2523.64563362841;0.03662109375;-0.0004290771484375
;;;6139;2523.67615162833;0.036773681640625;-0.00042803955078125
;;;6140;2523.70666962825;0.03692626953125;-0.0004263916015625
;;;6141;2523.73718762818;0.037078857421875;-0.000423980712890625
;;;6142;2523.7677056281;0.0372314453125;-0.000421600341796875
;;;6143;2523.79822362802;0.037384033203125;-0.00041986083984375
;;;6144;2523.82874162795;0.03753662109375;-0.00041851806640625
;;;6145;2523.85925962787;0.037689208984375;-0.00041717529296875
;;;6146;2523.88977762779;0.037841796875;-0.000414886474609375
;;;6147;2523.92029562771;0.037994384765625;-0.00041278076171875
;;;6148;2523.95081362764;0.03814697265625;-0.00041064453125
;;;6149;2523.98133162756;0.038299560546875;-0.0004091796875
;;;6150;2524.01184962748;0.0384521484375;-0.00040771484375
;;;6151;2524.04236762741;0.038604736328125;-0.000406005859375
;;;6152;2524.07288562733;0.03875732421875;-0.000404266357421875
;;;6153;2524.10340362725;0.038909912109375;-0.0004024658203125
;;;6154;2524.13392162717;0.0390625;-0.00040087890625
;;;6155;2524.1644396271;0.039215087890625;-0.0003990478515625
;;;6156;2524.19495762702;0.03936767578125;-0.000397064208984375
;;;6157;2524.22547562694;0.039520263671875;-0.000395294189453125
;;;6158;2524.25599362687;0.0396728515625;-0.000393707275390625
;;;6159;2524.28651162679;0.039825439453125;-0.00039202880859375
;;;6160;2524.31702962671;0.03997802734375;-0.00039019775390625
;;;6161;2524.34754762663;0.040130615234375;-0.00038787841796875
;;;6162;2524.37806562656;0.040283203125;-0.000385986328125
;;;6163;2524.40858362648;0.040435791015625;-0.000384674072265625
;;;6164;2524.4391016264;0.04058837890625;-0.000383453369140625
;;;6165;2524.46961962633;0.040740966796875;-0.00038189697265625
;;;6166;2524.50013762625;0.0408935546875;-0.000379791259765625
;;;6167;2524.53065562617;0.041046142578125;-0.00037738037109375
;;;6168;2524.5611736261;0.04119873046875;-0.0003758544921875
;;;6169;2524.59169162602;0.041351318359375;-0.00037481689453125
;;;6170;2524.62220962594;0.04150390625;-0.000373382568359375
;;;6171;2524.65272762586;0.041656494140625;-0.000371490478515625
;;;6172;2524.68324562579;0.04180908203125;-0.000368804931640625
;;;6173;2524.71376362571;0.041961669921875;-0.000366302490234375
;;;6174;2524.74428162563;0.0421142578125;-0.000364959716796875
;;;6175;2524.77479962556;0.042266845703125;-0.0003638916015625
;;;6176;2524.80531762548;0.04241943359375;-0.0003626708984375
;;;6177;2524.8358356254;0.042572021484375;-0.000360198974609375
;;;6178;2524.86635362533;0.042724609375;-0.000357666015625
;;;6179;2524.89687162525;0.042877197265625;-0.000355712890625
;;;6180;2524.92738962517;0.04302978515625;-0.0003544921875
;;;6181;2524.95790762509;0.043182373046875;-0.000353790283203125
;;;6182;2524.98842562502;0.0433349609375;-0.0003521728515625
;;;6183;2525.01894362494;0.043487548828125;-0.00034954833984375
;;;6184;2525.04946162486;0.04364013671875;-0.00034710693359375
;;;6185;2525.07997962479;0.043792724609375;-0.0003453369140625
;;;6186;2525.11049762471;0.0439453125;-0.000344512939453125
;;;6187;2525.14101562463;0.044097900390625;-0.000343505859375
;;;6188;2525.17153362455;0.04425048828125;-0.00034161376953125
;;;6189;2525.20205162448;0.044403076171875;-0.0003389892578125
;;;6190;2525.2325696244;0.0445556640625;-0.000336822509765625
;;;6191;2525.26308762432;0.044708251953125;-0.00033526611328125
;;;6192;2525.29360562425;0.04486083984375;-0.00033447265625
;;;6193;2525.32412362417;0.045013427734375;-0.000333160400390625
;;;6194;2525.35464162409;0.045166015625;-0.0003309326171875
;;;6195;2525.38515962402;0.045318603515625;-0.0003284912109375
;;;6196;2525.41567762394;0.04547119140625;-0.00032647705078125
;;;6197;2525.44619562386;0.045623779296875;-0.0003251953125
;;;6198;2525.47671362378;0.0457763671875;-0.000324066162109375
;;;6199;2525.50723162371;0.045928955078125;-0.000322509765625
;;;6200;2525.53774962363;0.04608154296875;-0.000320770263671875
;;;6201;2525.56826762355;0.046234130859375;-0.000318359375
;;;6202;2525.59878562348;0.04638671875;-0.000316558837890625
;;;6203;2525.6293036234;0.046539306640625;-0.000315185546875
;;;6204;2525.65982162332;0.04669189453125;-0.000313812255859375
;;;6205;2525.69033962324;0.046844482421875;-0.000312103271484375
;;;6206;2525.72085762317;0.0469970703125;-0.00031048583984375
;;;6207;2525.75137562309;0.047149658203125;-0.00030859375
;;;6208;2525.78189362301;0.04730224609375;-0.00030694580078125
;;;6209;2525.81241162294;0.047454833984375;-0.0003052978515625
;;;6210;2525.84292962286;0.047607421875;-0.0003037109375
;;;6211;2525.87344762278;0.047760009765625;-0.0003023681640625
;;;6212;2525.90396562271;0.04791259765625;-0.000300872802734375
;;;6213;2525.93448362263;0.048065185546875;-0.00029901123046875
;;;6214;2525.96500162255;0.0482177734375;-0.000297027587890625
;;;6215;2525.99551962247;0.048370361328125;-0.00029498291015625
;;;6216;2526.0260376224;0.04852294921875;-0.000293365478515625
;;;6217;2526.05655562232;0.048675537109375;-0.000292236328125
;;;6218;2526.08707362224;0.048828125;-0.00029083251953125
;;;6219;2526.11759162217;0.048980712890625;-0.0002886962890625
;;;6220;2526.14810962209;0.04913330078125;-0.000286712646484375
;;;6221;2526.17862762201;0.049285888671875;-0.00028466796875
;;;6222;2526.20914562194;0.0494384765625;-0.00028363037109375
;;;6223;2526.23966362186;0.049591064453125;-0.000282623291015625
;;;6224;2526.27018162178;0.04974365234375;-0.00028118896484375
;;;6225;2526.3006996217;0.049896240234375;-0.000278839111328125
;;;6226;2526.33121762163;0.050048828125;-0.00027655029296875
;;;6227;2526.36173562155;0.050201416015625;-0.00027484130859375
;;;6228;2526.39225362147;0.05035400390625;-0.00027410888671875
;;;6229;2526.4227716214;0.050506591796875;-0.000273101806640625
;;;6230;2526.45328962132;0.0506591796875;-0.00027166748046875
;;;6231;2526.48380762124;0.050811767578125;-0.000269134521484375
;;;6232;2526.51432562116;0.05096435546875;-0.00026678466796875
;;;6233;2526.54484362109;0.051116943359375;-0.000265625
;;;6234;2526.57536162101;0.05126953125;-0.000264862060546875
;;;6235;2526.60587962093;0.051422119140625;-0.0002637939453125
;;;6236;2526.63639762086;0.05157470703125;-0.00026177978515625
;;;6237;2526.66691562078;0.051727294921875;-0.00025933837890625
;;;6238;2526.6974336207;0.0518798828125;-0.0002574462890625
;;;6239;2526.72795162063;0.052032470703125;-0.000256591796875
;;;6240;2526.75846962055;0.05218505859375;-0.000255706787109375
;;;6241;2526.78898762047;0.052337646484375;-0.00025445556640625
;;;6242;2526.81950562039;0.052490234375;-0.000252105712890625
;;;6243;2526.85002362032;0.052642822265625;-0.000249908447265625
;;;6244;2526.88054162024;0.05279541015625;-0.00024798583984375
;;;6245;2526.91105962016;0.052947998046875;-0.000247344970703125
;;;6246;2526.94157762009;0.0531005859375;-0.00024664306640625
;;;6247;2526.97209562001;0.053253173828125;-0.000244842529296875
;;;6248;2527.00261361993;0.05340576171875;-0.000242706298828125
;;;6249;2527.03313161985;0.053558349609375;-0.000240570068359375
;;;6250;2527.06364961978;0.0537109375;-0.000239410400390625
