Column 1;Column 2 (V);Index;Corrected time (s);WE(1).Current (A)
1.2;0.143;1;0;5.0201416015625E-06
;;2;0.999999997475243;4.6844482421875E-06
;;3;1.99999999495049;4.54101562500001E-06
;;4;2.99999999242573;4.3975830078125E-06
;;5;3.99999998990097;4.2724609375E-06
;;6;4.99999998737621;4.2388916015625E-06
;;7;5.99999998485146;4.132080078125E-06
;;8;6.9999999823267;4.071044921875E-06
;;9;7.99999997980194;4.010009765625E-06
;;10;8.99999997727718;3.948974609375E-06
;;11;9.99999997475243;4.0130615234375E-06
;;12;10.9999999722277;3.86657714843749E-06
;;13;11.9999999697029;3.753662109375E-06
;;14;12.9999999671782;3.704833984375E-06
;;15;13.9999999646534;3.66821289062499E-06
;;16;14.9999999621286;3.60107421875E-06
;;17;15.9999999596039;3.5064697265625E-06
;;18;16.9999999570791;3.44238281250001E-06
;;19;17.9999999545544;3.4332275390625E-06
;;20;18.9999999520296;3.35083007812501E-06
;;21;19.9999999495049;3.22875976562501E-06
;;22;20.9999999469801;3.204345703125E-06
;;23;21.9999999444553;3.17993164062499E-06
;;24;22.9999999419306;3.11279296875E-06
;;25;23.9999999394058;3.08837890624999E-06
;;26;24.9999999368811;3.0059814453125E-06
;;27;25.9999999343563;2.9144287109375E-06
;;28;26.9999999318316;2.98461914062501E-06
;;29;27.9999999293068;2.98156738281249E-06
;;30;28.999999926782;2.90832519531251E-06
