Column 1;Column 2 (V);Index;Corrected time (s);WE(1).Current (A)
0.4;0.183;1;0;4.84619140625001E-06
;;2;0.999999997475243;4.595947265625E-06
;;3;1.99999999495049;4.46472167968751E-06
;;4;2.99999999242573;4.3609619140625E-06
;;5;3.99999998990097;4.3212890625E-06
;;6;4.99999998737621;4.2266845703125E-06
;;7;5.99999998485146;4.14428710937501E-06
;;8;6.9999999823267;4.0863037109375E-06
;;9;7.99999997980194;4.01916503906249E-06
;;10;8.99999997727718;3.97338867187499E-06
;;11;9.99999997475243;3.92761230468749E-06
;;12;10.9999999722277;3.89404296875E-06
;;13;11.9999999697029;3.8787841796875E-06
;;14;12.9999999671782;3.8726806640625E-06
;;15;13.9999999646534;3.79638671875E-06
;;16;14.9999999621286;3.7506103515625E-06
;;17;15.9999999596039;3.7506103515625E-06
;;18;16.9999999570791;3.6468505859375E-06
;;19;17.9999999545544;3.6041259765625E-06
;;20;18.9999999520296;3.5888671875E-06
;;21;19.9999999495049;3.53393554687501E-06
;;22;20.9999999469801;3.45764160156251E-06
;;23;21.9999999444553;3.4332275390625E-06
;;24;22.9999999419306;3.42407226562499E-06
;;25;23.9999999394058;3.3905029296875E-06
;;26;24.9999999368811;3.326416015625E-06
;;27;25.9999999343563;3.25927734375001E-06
;;28;26.9999999318316;3.2501220703125E-06
;;29;27.9999999293068;3.22265625E-06
;;30;28.999999926782;3.18298339843751E-06
