Column 1;Column 2 (V);Index;Corrected time (s);WE(1).Current (A)
1.6;0.033;1;0;-0.000277069091796875
;;2;0.999999997475243;-0.000275421142578125
;;3;1.99999999495049;-0.00027337646484375
;;4;2.99999999242573;-0.000272064208984375
;;5;3.99999998990097;-0.000270416259765625
;;6;4.99999998737621;-0.00026873779296875
;;7;5.99999998485146;-0.000267730712890625
;;8;6.9999999823267;-0.000266082763671875
;;9;7.99999997980194;-0.00026470947265625
;;10;8.99999997727718;-0.0002635498046875
;;11;9.99999997475243;-0.000261993408203125
;;12;10.9999999722277;-0.000260894775390625
;;13;11.9999999697029;-0.00025982666015625
;;14;12.9999999671782;-0.00025848388671875
;;15;13.9999999646534;-0.00025775146484375
;;16;14.9999999621286;-0.0002564697265625
;;17;15.9999999596039;-0.00025531005859375
;;18;16.9999999570791;-0.0002545166015625
;;19;17.9999999545544;-0.000253143310546875
;;20;18.9999999520296;-0.000252166748046875
;;21;19.9999999495049;-0.000251068115234375
;;22;20.9999999469801;-0.000249908447265625
;;23;21.9999999444553;-0.0002491455078125
;;24;22.9999999419306;-0.000248260498046875
;;25;23.9999999394058;-0.000247039794921875
;;26;24.9999999368811;-0.000246368408203125
;;27;25.9999999343563;-0.0002452392578125
;;28;26.9999999318316;-0.0002442626953125
;;29;27.9999999293068;-0.00024365234375
;;30;28.999999926782;-0.000242279052734375
