Column 1;Column 2 (V);Index;Corrected time (s);WE(1).Current (A)
2;0.153;1;0;4.8797607421875E-06
;;2;0.999999997475243;4.5745849609375E-06
;;3;1.99999999495049;4.46472167968751E-06
;;4;2.99999999242573;4.345703125E-06
;;5;3.99999998990097;4.3365478515625E-06
;;6;4.99999998737621;4.16259765625E-06
;;7;5.99999998485146;4.1015625E-06
;;8;6.9999999823267;4.05273437500001E-06
;;9;7.99999997980194;3.95812988281249E-06
;;10;8.99999997727718;3.936767578125E-06
;;11;9.99999997475243;3.91540527343751E-06
;;12;10.9999999722277;3.7994384765625E-06
;;13;11.9999999697029;3.765869140625E-06
;;14;12.9999999671782;3.7384033203125E-06
;;15;13.9999999646534;3.68347167968749E-06
;;16;14.9999999621286;3.6346435546875E-06
;;17;15.9999999596039;3.65295410156249E-06
;;18;16.9999999570791;3.5736083984375E-06
;;19;17.9999999545544;3.5552978515625E-06
;;20;18.9999999520296;3.53393554687501E-06
;;21;19.9999999495049;3.46984863281249E-06
;;22;20.9999999469801;3.4149169921875E-06
;;23;21.9999999444553;3.41186523437501E-06
;;24;22.9999999419306;3.338623046875E-06
;;25;23.9999999394058;3.2989501953125E-06
;;26;24.9999999368811;3.2196044921875E-06
;;27;25.9999999343563;3.253173828125E-06
;;28;26.9999999318316;3.1707763671875E-06
;;29;27.9999999293068;3.1768798828125E-06
;;30;28.999999926782;3.1402587890625E-06
