Column 1;Column 2 (V);Index;Corrected time (s);WE(1).Current (A)
2;-0.382;1;0;-0.0012969970703125
;;2;0.999999997475243;-0.0012982177734375
;;3;1.99999999495049;-0.00129608154296875
;;4;2.99999999242573;-0.00129974365234375
;;5;3.99999998990097;-0.0012994384765625
;;6;4.99999998737621;-0.00129974365234375
;;7;5.99999998485146;-0.0012994384765625
;;8;6.9999999823267;-0.00130096435546875
;;9;7.99999997980194;-0.0013006591796875
;;10;8.99999997727718;-0.00130126953125
;;11;9.99999997475243;-0.0012982177734375
;;12;10.9999999722277;-0.0012945556640625
;;13;11.9999999697029;-0.00129852294921875
;;14;12.9999999671782;-0.0012994384765625
;;15;13.9999999646534;-0.00129669189453125
;;16;14.9999999621286;-0.001300048828125
;;17;15.9999999596039;-0.00129913330078125
;;18;16.9999999570791;-0.00129669189453125
;;19;17.9999999545544;-0.0012982177734375
;;20;18.9999999520296;-0.00130218505859375
;;21;19.9999999495049;-0.0012969970703125
;;22;20.9999999469801;-0.0012933349609375
;;23;21.9999999444553;-0.00129974365234375
;;24;22.9999999419306;-0.0012982177734375
;;25;23.9999999394058;-0.0012969970703125
;;26;24.9999999368811;-0.00129180908203125
;;27;25.9999999343563;-0.00129669189453125
;;28;26.9999999318316;-0.00129852294921875
;;29;27.9999999293068;-0.00129486083984375
;;30;28.999999926782;-0.001298828125
