Column 1;Column 2 (V);Index;Corrected time (s);WE(1).Current (A)
2;0.233;1;0;8.99658203125001E-06
;;2;0.999999997475243;8.3343505859375E-06
;;3;1.99999999495049;7.97424316406251E-06
;;4;2.99999999242573;7.6751708984375E-06
;;5;3.99999998990097;7.48596191406251E-06
;;6;4.99999998737621;7.305908203125E-06
;;7;5.99999998485146;7.171630859375E-06
;;8;6.9999999823267;7.037353515625E-06
;;9;7.99999997980194;6.87561035156251E-06
;;10;8.99999997727718;6.73522949218749E-06
;;11;9.99999997475243;6.610107421875E-06
;;12;10.9999999722277;6.46362304687501E-06
;;13;11.9999999697029;6.36901855468749E-06
;;14;12.9999999671782;6.25000000000001E-06
;;15;13.9999999646534;6.17370605468751E-06
;;16;14.9999999621286;6.08215332031251E-06
;;17;15.9999999596039;5.94482421875001E-06
;;18;16.9999999570791;5.84716796875E-06
;;19;17.9999999545544;5.7952880859375E-06
;;20;18.9999999520296;5.72814941406249E-06
;;21;19.9999999495049;5.63964843750001E-06
;;22;20.9999999469801;5.46874999999999E-06
;;23;21.9999999444553;5.450439453125E-06
;;24;22.9999999419306;5.3741455078125E-06
;;25;23.9999999394058;5.3131103515625E-06
;;26;24.9999999368811;5.21240234375001E-06
;;27;25.9999999343563;5.17883300781249E-06
;;28;26.9999999318316;5.0506591796875E-06
;;29;27.9999999293068;5.0018310546875E-06
;;30;28.999999926782;4.94995117187499E-06
