Column 1;Column 2 (V);Index;Corrected time (s);WE(1).Current (A)
1.2;0.113;1;0;1.63879394531249E-06
;;2;0.999999997475243;1.33666992187501E-06
;;3;1.99999999495049;1.220703125E-06
;;4;2.99999999242573;1.12304687500001E-06
;;5;3.99999998990097;1.0223388671875E-06
;;6;4.99999998737621;9.67407226562494E-07
;;7;5.99999998485146;8.48388671875006E-07
;;8;6.9999999823267;8.30078124999994E-07
;;9;7.99999997980194;7.75146484375003E-07
;;10;8.99999997727718;7.26318359375006E-07
;;11;9.99999997475243;6.46972656249995E-07
;;12;10.9999999722277;6.04248046875006E-07
;;13;11.9999999697029;5.950927734375E-07
;;14;12.9999999671782;5.85937499999994E-07
;;15;13.9999999646534;5.035400390625E-07
;;16;14.9999999621286;5.24902343749994E-07
;;17;15.9999999596039;5.15747070312503E-07
;;18;16.9999999570791;5.00488281250003E-07
;;19;17.9999999545544;4.33349609374994E-07
;;20;18.9999999520296;3.96728515625E-07
;;21;19.9999999495049;3.78417968750003E-07
;;22;20.9999999469801;3.60107421875006E-07
;;23;21.9999999444553;3.32641601562503E-07
;;24;22.9999999419306;2.99072265625006E-07
;;25;23.9999999394058;3.02124023437503E-07
;;26;24.9999999368811;2.80761718749994E-07
;;27;25.9999999343563;2.41088867187503E-07
;;28;26.9999999318316;2.01416015624997E-07
;;29;27.9999999293068;2.288818359375E-07
;;30;28.999999926782;1.8310546875E-07
