Column 1;Column 2 (V);Index;Corrected time (s);WE(1).Current (A)
2;0.133;1;0;4.0557861328125E-06
;;2;0.999999997475243;3.692626953125E-06
;;3;1.99999999495049;3.5064697265625E-06
;;4;2.99999999242573;3.3905029296875E-06
;;5;3.99999998990097;3.36303710937499E-06
;;6;4.99999998737621;3.19519042968749E-06
;;7;5.99999998485146;3.16467285156249E-06
;;8;6.9999999823267;3.204345703125E-06
;;9;7.99999997980194;3.05786132812499E-06
;;10;8.99999997727718;3.01208496093749E-06
;;11;9.99999997475243;2.9937744140625E-06
;;12;10.9999999722277;2.93884277343751E-06
;;13;11.9999999697029;2.92053222656249E-06
;;14;12.9999999671782;2.8717041015625E-06
;;15;13.9999999646534;2.87780761718751E-06
;;16;14.9999999621286;2.69470214843751E-06
;;17;15.9999999596039;2.7587890625E-06
;;18;16.9999999570791;2.69470214843751E-06
;;19;17.9999999545544;2.66418457031251E-06
;;20;18.9999999520296;2.6397705078125E-06
;;21;19.9999999495049;2.606201171875E-06
;;22;20.9999999469801;2.56958007812499E-06
;;23;21.9999999444553;2.490234375E-06
;;24;22.9999999419306;2.46582031250001E-06
;;25;23.9999999394058;2.49633789062501E-06
;;26;24.9999999368811;2.5146484375E-06
;;27;25.9999999343563;2.3529052734375E-06
;;28;26.9999999318316;2.45361328125E-06
;;29;27.9999999293068;2.37426757812501E-06
;;30;28.999999926782;2.3223876953125E-06
