Column 1;Column 2 (V);Index;Corrected time (s);WE(1).Current (A)
1.2;0.213;1;0;7.57751464843751E-06
;;2;0.999999997475243;7.02819824218751E-06
;;3;1.99999999495049;6.732177734375E-06
;;4;2.99999999242573;6.53076171875E-06
;;5;3.99999998990097;6.3751220703125E-06
;;6;4.99999998737621;6.2408447265625E-06
;;7;5.99999998485146;6.103515625E-06
;;8;6.9999999823267;5.99365234375E-06
;;9;7.99999997980194;5.86547851562499E-06
;;10;8.99999997727718;5.7830810546875E-06
;;11;9.99999997475243;5.67016601562501E-06
;;12;10.9999999722277;5.5877685546875E-06
;;13;11.9999999697029;5.47180175781251E-06
;;14;12.9999999671782;5.389404296875E-06
;;15;13.9999999646534;5.36193847656249E-06
;;16;14.9999999621286;5.22766113281251E-06
;;17;15.9999999596039;5.13610839843751E-06
;;18;16.9999999570791;5.126953125E-06
;;19;17.9999999545544;5.01403808593751E-06
;;20;18.9999999520296;4.9896240234375E-06
;;21;19.9999999495049;4.913330078125E-06
;;22;20.9999999469801;4.84619140625001E-06
;;23;21.9999999444553;4.72106933593749E-06
;;24;22.9999999419306;4.6844482421875E-06
;;25;23.9999999394058;4.58984375E-06
;;26;24.9999999368811;4.5623779296875E-06
;;27;25.9999999343563;4.52575683593751E-06
;;28;26.9999999318316;4.43115234374999E-06
;;29;27.9999999293068;4.3792724609375E-06
;;30;28.999999926782;4.32739257812501E-06
