Column 1;Column 2 (V);Index;Corrected time (s);WE(1).Current (A)
1.6;0.073;1;0;-3.77044677734375E-05
;;2;0.999999997475243;-3.75030517578125E-05
;;3;1.99999999495049;-3.72528076171875E-05
;;4;2.99999999242573;-3.70269775390625E-05
;;5;3.99999998990097;-3.6676025390625E-05
;;6;4.99999998737621;-3.6431884765625E-05
;;7;5.99999998485146;-3.61663818359375E-05
;;8;6.9999999823267;-3.58673095703125E-05
;;9;7.99999997980194;-3.56964111328125E-05
;;10;8.99999997727718;-3.54034423828125E-05
;;11;9.99999997475243;-3.516845703125E-05
;;12;10.9999999722277;-3.50341796875E-05
;;13;11.9999999697029;-3.47015380859375E-05
;;14;12.9999999671782;-3.45306396484375E-05
;;15;13.9999999646534;-3.4332275390625E-05
;;16;14.9999999621286;-3.40545654296875E-05
;;17;15.9999999596039;-3.39263916015625E-05
;;18;16.9999999570791;-3.3697509765625E-05
;;19;17.9999999545544;-3.349609375E-05
;;20;18.9999999520296;-3.336181640625E-05
;;21;19.9999999495049;-3.31695556640625E-05
;;22;20.9999999469801;-3.29559326171875E-05
;;23;21.9999999444553;-3.28216552734375E-05
;;24;22.9999999419306;-3.2562255859375E-05
;;25;23.9999999394058;-3.248291015625E-05
;;26;24.9999999368811;-3.23699951171875E-05
;;27;25.9999999343563;-3.212890625E-05
;;28;26.9999999318316;-3.20068359375E-05
;;29;27.9999999293068;-3.1878662109375E-05
;;30;28.999999926782;-3.1634521484375E-05
