Column 1;Column 2 (V);Index;Corrected time (s);WE(1).Current (A)
1.2;0.233;1;0;9.014892578125E-06
;;2;0.999999997475243;8.40148925781251E-06
;;3;1.99999999495049;8.05053710937501E-06
;;4;2.99999999242573;7.7850341796875E-06
;;5;3.99999998990097;7.53173828125001E-06
;;6;4.99999998737621;7.33642578125E-06
;;7;5.99999998485146;7.19299316406249E-06
;;8;6.9999999823267;7.02819824218751E-06
;;9;7.99999997980194;6.8634033203125E-06
;;10;8.99999997727718;6.70471191406249E-06
;;11;9.99999997475243;6.5887451171875E-06
;;12;10.9999999722277;6.44836425781251E-06
;;13;11.9999999697029;6.29577636718751E-06
;;14;12.9999999671782;6.20117187499999E-06
;;15;13.9999999646534;6.103515625E-06
;;16;14.9999999621286;5.95703124999999E-06
;;17;15.9999999596039;5.89599609374999E-06
;;18;16.9999999570791;5.810546875E-06
;;19;17.9999999545544;5.67016601562501E-06
;;20;18.9999999520296;5.62133789062499E-06
;;21;19.9999999495049;5.56030273437499E-06
;;22;20.9999999469801;5.43823242187499E-06
;;23;21.9999999444553;5.3680419921875E-06
;;24;22.9999999419306;5.23681640625E-06
;;25;23.9999999394058;5.17883300781249E-06
;;26;24.9999999368811;5.047607421875E-06
;;27;25.9999999343563;4.9774169921875E-06
;;28;26.9999999318316;4.9591064453125E-06
;;29;27.9999999293068;4.8858642578125E-06
;;30;28.999999926782;4.82177734375E-06
