Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0.005035400390625;1020.86547342256;-6.3018798828125E-05;1;1;0.00126149319112301;-0.00128534987568855;1 mA
0.01007080078125;1020.91582742244;-2.9327392578125E-05;1;2;0.00126149319112301;-0.00128534987568855;1 mA
0.015106201171875;1020.96618142231;-1.241455078125E-05;1;3;0.00126149319112301;-0.00128534987568855;1 mA
0.0201416015625;1021.01653542218;-2.15759277343749E-06;1;4;0.00126149319112301;-0.00128534987568855;1 mA
0.025177001953125;1021.06688942205;4.49218749999999E-06;1;5;0.00126149319112301;-0.00128534987568855;1 mA
0.03021240234375;1021.11724342193;9.4268798828125E-06;1;6;0.00126149319112301;-0.00128534987568855;1 mA
0.035247802734375;1021.1675974218;1.28509521484375E-05;1;7;0.00126149319112301;-0.00128534987568855;1 mA
0.040283203125;1021.21795142167;1.5863037109375E-05;1;8;0.00126149319112301;-0.00128534987568855;1 mA
0.045318603515625;1021.26830542155;1.8109130859375E-05;1;9;0.00126149319112301;-0.00128534987568855;1 mA
0.05035400390625;1021.31865942142;2.022705078125E-05;1;10;0.00126149319112301;-0.00128534987568855;1 mA
0.055389404296875;1021.36901342129;2.181396484375E-05;1;11;0.00126149319112301;-0.00128534987568855;1 mA
0.0604248046875;1021.41936742116;2.362060546875E-05;1;12;0.00126149319112301;-0.00128534987568855;1 mA
0.065460205078125;1021.46972142104;2.50213623046875E-05;1;13;0.00126149319112301;-0.00128534987568855;1 mA
0.07049560546875;1021.52007542091;2.647705078125E-05;1;14;0.00126149319112301;-0.00128534987568855;1 mA
0.075531005859375;1021.57042942078;2.78533935546875E-05;1;15;0.00126149319112301;-0.00128534987568855;1 mA
0.08056640625;1021.62078342066;2.9193115234375E-05;1;16;0.00126149319112301;-0.00128534987568855;1 mA
0.085601806640625;1021.67113742053;3.0474853515625E-05;1;17;0.00126149319112301;-0.00128534987568855;1 mA
0.09063720703125;1021.7214914204;3.19091796875E-05;1;18;0.00126149319112301;-0.00128534987568855;1 mA
0.095672607421875;1021.77184542027;3.3245849609375E-05;1;19;0.00126149319112301;-0.00128534987568855;1 mA
0.1007080078125;1021.82219942015;3.475341796875E-05;1;20;0.00126149319112301;-0.00128534987568855;1 mA
0.105743408203125;1021.87255342002;3.61328125E-05;1;21;0.00126149319112301;-0.00128534987568855;1 mA
0.11077880859375;1021.92290741989;3.7646484375E-05;1;22;0.00126149319112301;-0.00128534987568855;1 mA
0.115814208984375;1021.97326141977;3.92852783203125E-05;1;23;0.00126149319112301;-0.00128534987568855;1 mA
0.120849609375;1022.02361541964;4.1046142578125E-05;1;24;0.00126149319112301;-0.00128534987568855;1 mA
0.125885009765625;1022.07396941951;4.29046630859375E-05;1;25;0.00126149319112301;-0.00128534987568855;1 mA
0.13092041015625;1022.12432341938;4.48211669921875E-05;1;26;0.00126149319112301;-0.00128534987568855;1 mA
0.135955810546875;1022.17467741926;4.67071533203125E-05;1;27;0.00126149319112301;-0.00128534987568855;1 mA
0.1409912109375;1022.22503141913;4.876708984375E-05;1;28;0.00126149319112301;-0.00128534987568855;1 mA
0.146026611328125;1022.275385419;5.1025390625E-05;1;29;0.00126149319112301;-0.00128534987568855;1 mA
0.15106201171875;1022.32573941888;5.3375244140625E-05;1;30;0.00126149319112301;-0.00128534987568855;1 mA
0.156097412109375;1022.37609341875;5.5938720703125E-05;1;31;0.00126149319112301;-0.00128534987568855;1 mA
0.1611328125;1022.42644741862;5.87158203125E-05;1;32;0.00126149319112301;-0.00128534987568855;1 mA
0.166168212890625;1022.47680141849;6.1676025390625E-05;1;33;0.00126149319112301;-0.00128534987568855;1 mA
0.17120361328125;1022.52715541837;6.4605712890625E-05;1;34;0.00126149319112301;-0.00128534987568855;1 mA
0.176239013671875;1022.57750941824;6.7962646484375E-05;1;35;0.00126149319112301;-0.00128534987568855;1 mA
0.1812744140625;1022.62786341811;7.122802734375E-05;1;36;0.00126149319112301;-0.00128534987568855;1 mA
0.186309814453125;1022.67821741799;7.4981689453125E-05;1;37;0.00126149319112301;-0.00128534987568855;1 mA
0.19134521484375;1022.72857141786;7.8643798828125E-05;1;38;0.00126149319112301;-0.00128534987568855;1 mA
0.196380615234375;1022.77892541773;8.23974609375E-05;1;39;0.00126149319112301;-0.00128534987568855;1 mA
0.201416015625;1022.8292794176;8.6334228515625E-05;1;40;0.00126149319112301;-0.00128534987568855;1 mA
