Potential applied (V);Time (s);WE(1).Current (A);Index;Current range
-0.886383056640625;445.979249874011;-2.659912109375E-05;89;1 mA
-0.88623046875;446.009767873934;-2.65411376953125E-05;90;1 mA
-0.886077880859375;446.040285873857;-2.637939453125E-05;91;1 mA
-0.88592529296875;446.070803873779;-2.63519287109375E-05;92;1 mA
-0.885772705078125;446.101321873702;-2.62451171875E-05;93;1 mA
-0.8856201171875;446.131839873625;-2.613525390625E-05;94;1 mA
-0.885467529296875;446.162357873548;-2.6165771484375E-05;95;1 mA
-0.88531494140625;446.192875873471;-2.61444091796875E-05;96;1 mA
-0.885162353515625;446.223393873394;-2.593994140625E-05;97;1 mA
-0.885009765625;446.253911873317;-2.57781982421875E-05;98;1 mA
-0.884857177734375;446.28442987324;-2.59368896484375E-05;99;1 mA
-0.88470458984375;446.314947873163;-2.61138916015625E-05;100;1 mA
-0.884552001953125;446.345465873086;-2.61077880859375E-05;101;1 mA
-0.8843994140625;446.375983873009;-2.578125E-05;102;1 mA
-0.884246826171875;446.406501872932;-2.57598876953125E-05;103;1 mA
-0.88409423828125;446.437019872855;-2.5408935546875E-05;104;1 mA
-0.883941650390625;446.467537872778;-2.5531005859375E-05;105;1 mA
-0.8837890625;446.498055872701;-2.55584716796875E-05;106;1 mA
-0.883636474609375;446.528573872624;-2.579345703125E-05;107;1 mA
-0.88348388671875;446.559091872547;-2.57110595703125E-05;108;1 mA
-0.883331298828125;446.58960987247;-2.55859375E-05;109;1 mA
-0.8831787109375;446.620127872393;-2.550048828125E-05;110;1 mA
-0.883026123046875;446.650645872316;-2.5677490234375E-05;111;1 mA
-0.88287353515625;446.681163872238;-2.56072998046875E-05;112;1 mA
-0.882720947265625;446.711681872161;-2.55157470703125E-05;113;1 mA
-0.882568359375;446.742199872084;-2.53997802734375E-05;114;1 mA
-0.882415771484375;446.772717872007;-2.554931640625E-05;115;1 mA
-0.88226318359375;446.80323587193;-2.53448486328125E-05;116;1 mA
-0.882110595703125;446.833753871853;-2.53509521484375E-05;117;1 mA
-0.8819580078125;446.864271871776;-2.515869140625E-05;118;1 mA
-0.881805419921875;446.894789871699;-2.503662109375E-05;119;1 mA
-0.88165283203125;446.925307871622;-2.496337890625E-05;120;1 mA
-0.881500244140625;446.955825871545;-2.48870849609375E-05;121;1 mA
-0.88134765625;446.986343871468;-2.5018310546875E-05;122;1 mA
-0.881195068359375;447.016861871391;-2.503662109375E-05;123;1 mA
-0.88104248046875;447.047379871314;-2.4981689453125E-05;124;1 mA
-0.880889892578125;447.077897871237;-2.49298095703125E-05;125;1 mA
-0.8807373046875;447.10841587116;-2.48138427734375E-05;126;1 mA
-0.880584716796875;447.138933871083;-2.496337890625E-05;127;1 mA
-0.88043212890625;447.169451871006;-2.48687744140625E-05;128;1 mA
-0.880279541015625;447.199969870929;-2.49725341796875E-05;129;1 mA
-0.880126953125;447.230487870852;-2.4896240234375E-05;130;1 mA
-0.879974365234375;447.261005870775;-2.47314453125E-05;131;1 mA
-0.87982177734375;447.291523870697;-2.4530029296875E-05;132;1 mA
-0.879669189453125;447.32204187062;-2.46307373046875E-05;133;1 mA
-0.8795166015625;447.352559870543;-2.45697021484375E-05;134;1 mA
-0.879364013671875;447.383077870466;-2.4609375E-05;135;1 mA
-0.87921142578125;447.413595870389;-2.4639892578125E-05;136;1 mA
-0.879058837890625;447.444113870312;-2.48046875E-05;137;1 mA
-0.87890625;447.474631870235;-2.46490478515625E-05;138;1 mA
-0.878753662109375;447.505149870158;-2.4786376953125E-05;139;1 mA
-0.87860107421875;447.535667870081;-2.462158203125E-05;140;1 mA
-0.878448486328125;447.566185870004;-2.46795654296875E-05;141;1 mA
-0.8782958984375;447.596703869927;-2.451171875E-05;142;1 mA
-0.878143310546875;447.62722186985;-2.445068359375E-05;143;1 mA
-0.87799072265625;447.657739869773;-2.41973876953125E-05;144;1 mA
-0.877838134765625;447.688257869696;-2.415771484375E-05;145;1 mA
-0.877685546875;447.718775869619;-2.412109375E-05;146;1 mA
-0.877532958984375;447.749293869542;-2.43133544921875E-05;147;1 mA
-0.87738037109375;447.779811869465;-2.4212646484375E-05;148;1 mA
-0.877227783203125;447.810329869388;-2.41424560546875E-05;149;1 mA
-0.8770751953125;447.840847869311;-2.392578125E-05;150;1 mA
-0.876922607421875;447.871365869234;-2.4090576171875E-05;151;1 mA
-0.87677001953125;447.901883869156;-2.4005126953125E-05;152;1 mA
-0.876617431640625;447.932401869079;-2.41790771484375E-05;153;1 mA
-0.87646484375;447.962919869002;-2.4090576171875E-05;154;1 mA
-0.876312255859375;447.993437868925;-2.38372802734375E-05;155;1 mA
-0.87615966796875;448.023955868848;-2.36236572265625E-05;156;1 mA
-0.876007080078125;448.054473868771;-2.354736328125E-05;157;1 mA
-0.8758544921875;448.084991868694;-2.3455810546875E-05;158;1 mA
-0.875701904296875;448.115509868617;-2.36907958984375E-05;159;1 mA
-0.87554931640625;448.14602786854;-2.38006591796875E-05;160;1 mA
-0.875396728515625;448.176545868463;-2.359619140625E-05;161;1 mA
-0.875244140625;448.207063868386;-2.34039306640625E-05;162;1 mA
-0.875091552734375;448.237581868309;-2.34222412109375E-05;163;1 mA
-0.87493896484375;448.268099868232;-2.327880859375E-05;164;1 mA
-0.874786376953125;448.298617868155;-2.32879638671875E-05;165;1 mA
-0.8746337890625;448.329135868078;-2.3199462890625E-05;166;1 mA
-0.874481201171875;448.359653868001;-2.3358154296875E-05;167;1 mA
-0.87432861328125;448.390171867924;-2.3272705078125E-05;168;1 mA
-0.874176025390625;448.420689867847;-2.33489990234375E-05;169;1 mA
-0.8740234375;448.45120786777;-2.32635498046875E-05;170;1 mA
-0.873870849609375;448.481725867692;-2.33306884765625E-05;171;1 mA
-0.87371826171875;448.512243867615;-2.30926513671875E-05;172;1 mA
-0.873565673828125;448.542761867538;-2.30682373046875E-05;173;1 mA
-0.8734130859375;448.573279867461;-2.2735595703125E-05;174;1 mA
-0.873260498046875;448.603797867384;-2.29827880859375E-05;175;1 mA
-0.87310791015625;448.634315867307;-2.294921875E-05;176;1 mA
-0.872955322265625;448.66483386723;-2.29522705078125E-05;177;1 mA
-0.872802734375;448.695351867153;-2.29583740234375E-05;178;1 mA
-0.872650146484375;448.725869867076;-2.29583740234375E-05;179;1 mA
-0.87249755859375;448.756387866999;-2.25433349609375E-05;180;1 mA
-0.872344970703125;448.786905866922;-2.26776123046875E-05;181;1 mA
-0.8721923828125;448.817423866845;-2.25677490234375E-05;182;1 mA
-0.872039794921875;448.847941866768;-2.26593017578125E-05;183;1 mA
-0.87188720703125;448.878459866691;-2.27569580078125E-05;184;1 mA
-0.871734619140625;448.908977866614;-2.26776123046875E-05;185;1 mA
-0.87158203125;448.939495866537;-2.24090576171875E-05;186;1 mA
-0.871429443359375;448.97001386646;-2.25372314453125E-05;187;1 mA
-0.87127685546875;449.000531866383;-2.22320556640625E-05;188;1 mA
-0.871124267578125;449.031049866306;-2.24212646484375E-05;189;1 mA
-0.8709716796875;449.061567866229;-2.2406005859375E-05;190;1 mA
-0.870819091796875;449.092085866151;-2.2418212890625E-05;191;1 mA
-0.87066650390625;449.122603866074;-2.23602294921875E-05;192;1 mA
-0.870513916015625;449.153121865997;-2.22900390625E-05;193;1 mA
-0.870361328125;449.18363986592;-2.21343994140625E-05;194;1 mA
-0.870208740234375;449.214157865843;-2.22991943359375E-05;195;1 mA
-0.87005615234375;449.244675865766;-2.23968505859375E-05;196;1 mA
-0.869903564453125;449.275193865689;-2.22625732421875E-05;197;1 mA
-0.8697509765625;449.305711865612;-2.2161865234375E-05;198;1 mA
-0.869598388671875;449.336229865535;-2.20733642578125E-05;199;1 mA
-0.86944580078125;449.366747865458;-2.2216796875E-05;200;1 mA
-0.869293212890625;449.397265865381;-2.21221923828125E-05;201;1 mA
-0.869140625;449.427783865304;-2.213134765625E-05;202;1 mA
-0.868988037109375;449.458301865227;-2.20977783203125E-05;203;1 mA
-0.86883544921875;449.48881986515;-2.16552734375E-05;204;1 mA
-0.868682861328125;449.519337865073;-2.17620849609375E-05;205;1 mA
-0.8685302734375;449.549855864996;-2.1710205078125E-05;206;1 mA
-0.868377685546875;449.580373864919;-2.2021484375E-05;207;1 mA
-0.86822509765625;449.610891864842;-2.1893310546875E-05;208;1 mA
-0.868072509765625;449.641409864765;-2.19085693359375E-05;209;1 mA
-0.867919921875;449.671927864688;-2.17529296875E-05;210;1 mA
-0.867767333984375;449.70244586461;-2.161865234375E-05;211;1 mA
-0.86761474609375;449.732963864533;-2.1728515625E-05;212;1 mA
-0.867462158203125;449.763481864456;-2.17315673828125E-05;213;1 mA
-0.8673095703125;449.793999864379;-2.1697998046875E-05;214;1 mA
-0.867156982421875;449.824517864302;-2.14263916015625E-05;215;1 mA
-0.86700439453125;449.855035864225;-2.14935302734375E-05;216;1 mA
-0.866851806640625;449.885553864148;-2.17620849609375E-05;217;1 mA
-0.86669921875;449.916071864071;-2.183837890625E-05;218;1 mA
-0.866546630859375;449.946589863994;-2.17926025390625E-05;219;1 mA
-0.86639404296875;449.977107863917;-2.15667724609375E-05;220;1 mA
-0.866241455078125;450.00762586384;-2.13043212890625E-05;221;1 mA
-0.8660888671875;450.038143863763;-2.1038818359375E-05;222;1 mA
-0.865936279296875;450.068661863686;-2.13043212890625E-05;223;1 mA
-0.86578369140625;450.099179863609;-2.1234130859375E-05;224;1 mA
-0.865631103515625;450.129697863532;-2.12127685546875E-05;225;1 mA
-0.865478515625;450.160215863455;-2.11029052734375E-05;226;1 mA
-0.865325927734375;450.190733863378;-2.1197509765625E-05;227;1 mA
-0.86517333984375;450.221251863301;-2.10968017578125E-05;228;1 mA
-0.865020751953125;450.251769863224;-2.10357666015625E-05;229;1 mA
-0.8648681640625;450.282287863147;-2.10357666015625E-05;230;1 mA
-0.864715576171875;450.312805863069;-2.10968017578125E-05;231;1 mA
-0.86456298828125;450.343323862992;-2.113037109375E-05;232;1 mA
-0.864410400390625;450.373841862915;-2.098388671875E-05;233;1 mA
-0.8642578125;450.404359862838;-2.10723876953125E-05;234;1 mA
-0.864105224609375;450.434877862761;-2.099609375E-05;235;1 mA
-0.86395263671875;450.465395862684;-2.115478515625E-05;236;1 mA
-0.863800048828125;450.495913862607;-2.10906982421875E-05;237;1 mA
-0.8636474609375;450.52643186253;-2.08587646484375E-05;238;1 mA
-0.863494873046875;450.556949862453;-2.0709228515625E-05;239;1 mA
-0.86334228515625;450.587467862376;-2.056884765625E-05;240;1 mA
-0.863189697265625;450.617985862299;-2.05780029296875E-05;241;1 mA
-0.863037109375;450.648503862222;-2.088623046875E-05;242;1 mA
-0.862884521484375;450.679021862145;-2.0941162109375E-05;243;1 mA
-0.86273193359375;450.709539862068;-2.098388671875E-05;244;1 mA
-0.862579345703125;450.740057861991;-2.0452880859375E-05;245;1 mA
-0.8624267578125;450.770575861914;-2.04833984375E-05;246;1 mA
-0.862274169921875;450.801093861837;-2.05902099609375E-05;247;1 mA
-0.86212158203125;450.83161186176;-2.0654296875E-05;248;1 mA
-0.861968994140625;450.862129861683;-2.073974609375E-05;249;1 mA
-0.86181640625;450.892647861606;-2.081298828125E-05;250;1 mA
-0.861663818359375;450.923165861528;-2.04071044921875E-05;251;1 mA
-0.86151123046875;450.953683861451;-2.02789306640625E-05;252;1 mA
-0.861358642578125;450.984201861374;-2.0611572265625E-05;253;1 mA
-0.8612060546875;451.014719861297;-2.05535888671875E-05;254;1 mA
-0.861053466796875;451.04523786122;-2.059326171875E-05;255;1 mA
-0.86090087890625;451.075755861143;-2.061767578125E-05;256;1 mA
-0.860748291015625;451.106273861066;-2.027587890625E-05;257;1 mA
-0.860595703125;451.136791860989;-2.03216552734375E-05;258;1 mA
-0.860443115234375;451.167309860912;-2.02972412109375E-05;259;1 mA
-0.86029052734375;451.197827860835;-2.01690673828125E-05;260;1 mA
-0.860137939453125;451.228345860758;-2.02392578125E-05;261;1 mA
-0.8599853515625;451.258863860681;-2.0135498046875E-05;262;1 mA
-0.859832763671875;451.289381860604;-1.99798583984375E-05;263;1 mA
-0.85968017578125;451.319899860527;-1.9940185546875E-05;264;1 mA
-0.859527587890625;451.35041786045;-1.990966796875E-05;265;1 mA
-0.859375;451.380935860373;-2.00897216796875E-05;266;1 mA
-0.859222412109375;451.411453860296;-2.02362060546875E-05;267;1 mA
-0.85906982421875;451.441971860219;-2.00469970703125E-05;268;1 mA
-0.858917236328125;451.472489860142;-1.97601318359375E-05;269;1 mA
-0.8587646484375;451.503007860064;-1.97174072265625E-05;270;1 mA
-0.858612060546875;451.533525859987;-1.97174072265625E-05;271;1 mA
-0.85845947265625;451.56404385991;-1.9940185546875E-05;272;1 mA
-0.858306884765625;451.594561859833;-1.98822021484375E-05;273;1 mA
-0.858154296875;451.625079859756;-1.978759765625E-05;274;1 mA
-0.858001708984375;451.655597859679;-1.96624755859375E-05;275;1 mA
-0.85784912109375;451.686115859602;-1.9677734375E-05;276;1 mA
-0.857696533203125;451.716633859525;-1.9866943359375E-05;277;1 mA
-0.8575439453125;451.747151859448;-1.99859619140625E-05;278;1 mA
-0.857391357421875;451.777669859371;-1.9744873046875E-05;279;1 mA
-0.85723876953125;451.808187859294;-1.96563720703125E-05;280;1 mA
-0.857086181640625;451.838705859217;-1.9512939453125E-05;281;1 mA
-0.85693359375;451.86922385914;-1.94183349609375E-05;282;1 mA
-0.856781005859375;451.899741859063;-1.939697265625E-05;283;1 mA
-0.85662841796875;451.930259858986;-1.95220947265625E-05;284;1 mA
-0.856475830078125;451.960777858909;-1.956787109375E-05;285;1 mA
-0.8563232421875;451.991295858832;-1.939697265625E-05;286;1 mA
-0.856170654296875;452.021813858755;-1.922607421875E-05;287;1 mA
-0.85601806640625;452.052331858678;-1.93817138671875E-05;288;1 mA
-0.855865478515625;452.082849858601;-1.93603515625E-05;289;1 mA
-0.855712890625;452.113367858523;-1.94915771484375E-05;290;1 mA
-0.855560302734375;452.143885858446;-1.9329833984375E-05;291;1 mA
-0.85540771484375;452.174403858369;-1.9244384765625E-05;292;1 mA
-0.855255126953125;452.204921858292;-1.920166015625E-05;293;1 mA
-0.8551025390625;452.235439858215;-1.93939208984375E-05;294;1 mA
-0.854949951171875;452.265957858138;-1.92230224609375E-05;295;1 mA
-0.85479736328125;452.296475858061;-1.93267822265625E-05;296;1 mA
-0.854644775390625;452.326993857984;-1.92901611328125E-05;297;1 mA
-0.8544921875;452.357511857907;-1.92657470703125E-05;298;1 mA
-0.854339599609375;452.38802985783;-1.89117431640625E-05;299;1 mA
-0.85418701171875;452.418547857753;-1.88873291015625E-05;300;1 mA
-0.854034423828125;452.449065857676;-1.905517578125E-05;301;1 mA
-0.8538818359375;452.479583857599;-1.91497802734375E-05;302;1 mA
-0.853729248046875;452.510101857522;-1.91131591796875E-05;303;1 mA
-0.85357666015625;452.540619857445;-1.91497802734375E-05;304;1 mA
-0.853424072265625;452.571137857368;-1.89178466796875E-05;305;1 mA
-0.853271484375;452.601655857291;-1.8634033203125E-05;306;1 mA
-0.853118896484375;452.632173857214;-1.88079833984375E-05;307;1 mA
-0.85296630859375;452.662691857137;-1.8914794921875E-05;308;1 mA
-0.852813720703125;452.69320985706;-1.89727783203125E-05;309;1 mA
-0.8526611328125;452.723727856982;-1.89178466796875E-05;310;1 mA
-0.852508544921875;452.754245856905;-1.8927001953125E-05;311;1 mA
-0.85235595703125;452.784763856828;-1.883544921875E-05;312;1 mA
-0.852203369140625;452.815281856751;-1.88262939453125E-05;313;1 mA
-0.85205078125;452.845799856674;-1.9061279296875E-05;314;1 mA
-0.851898193359375;452.876317856597;-1.89422607421875E-05;315;1 mA
-0.85174560546875;452.90683585652;-1.868896484375E-05;316;1 mA
-0.851593017578125;452.937353856443;-1.8524169921875E-05;317;1 mA
-0.8514404296875;452.967871856366;-1.85089111328125E-05;318;1 mA
-0.851287841796875;452.998389856289;-1.8731689453125E-05;319;1 mA
-0.85113525390625;453.028907856212;-1.87896728515625E-05;320;1 mA
