Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range;User events
-0.488433837890625;307.485403223674;-2.630615234375E-05;3;1053;0.0051759630208835;-0.00128811621107161;1 mA;
-0.49346923828125;307.737173223038;-2.6458740234375E-05;3;1054;0.0051759630208835;-0.00128811621107161;1 mA;
-0.498504638671875;307.988943222403;-2.6470947265625E-05;3;1055;0.0051759630208835;-0.00128811621107161;1 mA;
-0.5035400390625;308.240713221767;-2.6910400390625E-05;3;1056;0.0051759630208835;-0.00128811621107161;1 mA;
-0.508575439453125;308.492483221131;-2.6922607421875E-05;3;1057;0.0051759630208835;-0.00128811621107161;1 mA;
-0.51361083984375;308.744253220496;-2.69134521484375E-05;3;1058;0.0051759630208835;-0.00128811621107161;1 mA;
-0.518646240234375;308.99602321986;-2.7166748046875E-05;3;1059;0.0051759630208835;-0.00128811621107161;1 mA;
-0.523681640625;309.247793219224;-2.70660400390625E-05;3;1060;0.0051759630208835;-0.00128811621107161;1 mA;
-0.528717041015625;309.499563218589;-2.72796630859375E-05;3;1061;0.0051759630208835;-0.00128811621107161;1 mA;
-0.53375244140625;309.751333217953;-2.74627685546875E-05;3;1062;0.0051759630208835;-0.00128811621107161;1 mA;
-0.538787841796875;310.003103217317;-2.74627685546875E-05;3;1063;0.0051759630208835;-0.00128811621107161;1 mA;
-0.5438232421875;310.254873216682;-2.779541015625E-05;3;1064;0.0051759630208835;-0.00128811621107161;1 mA;
-0.548858642578125;310.506643216046;-2.77679443359375E-05;3;1065;0.0051759630208835;-0.00128811621107161;1 mA;
-0.55389404296875;310.75841321541;-2.74871826171875E-05;3;1066;0.0051759630208835;-0.00128811621107161;1 mA;
-0.558929443359375;311.010183214775;-2.75665283203125E-05;3;1067;0.0051759630208835;-0.00128811621107161;1 mA;
-0.56396484375;311.261953214139;-2.7716064453125E-05;3;1068;0.0051759630208835;-0.00128811621107161;1 mA;
-0.569000244140625;311.513723213503;-2.794189453125E-05;3;1069;0.0051759630208835;-0.00128811621107161;1 mA;
-0.57403564453125;311.765493212868;-2.77313232421875E-05;3;1070;0.0051759630208835;-0.00128811621107161;1 mA;
-0.579071044921875;312.017263212232;-2.79571533203125E-05;3;1071;0.0051759630208835;-0.00128811621107161;1 mA;
