Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0.001068115234375;132.321907665919;-1.79473876953125E-05;1;1;0.00144400424323976;-0.00126874377019704;1 mA
0.00213623046875;132.375313665784;-4.656982421875E-06;1;2;0.00144400424323976;-0.00126874377019704;1 mA
0.003204345703125;132.42871966565;1.8890380859375E-06;1;3;0.00144400424323976;-0.00126874377019704;1 mA
0.0042724609375;132.482125665515;5.86853027343751E-06;1;4;0.00144400424323976;-0.00126874377019704;1 mA
0.005340576171875;132.53553166538;8.3953857421875E-06;1;5;0.00144400424323976;-0.00126874377019704;1 mA
0.00640869140625;132.588937665245;1.00128173828125E-05;1;6;0.00144400424323976;-0.00126874377019704;1 mA
0.007476806640625;132.64234366511;1.13433837890625E-05;1;7;0.00144400424323976;-0.00126874377019704;1 mA
0.008544921875;132.695749664975;1.23504638671875E-05;1;8;0.00144400424323976;-0.00126874377019704;1 mA
0.009613037109375;132.749155664841;1.300048828125E-05;1;9;0.00144400424323976;-0.00126874377019704;1 mA
0.01068115234375;132.802561664706;1.3604736328125E-05;1;10;0.00144400424323976;-0.00126874377019704;1 mA
0.011749267578125;132.855967664571;1.4129638671875E-05;1;11;0.00144400424323976;-0.00126874377019704;1 mA
0.0128173828125;132.909373664436;1.448974609375E-05;1;12;0.00144400424323976;-0.00126874377019704;1 mA
0.013885498046875;132.962779664301;1.478271484375E-05;1;13;0.00144400424323976;-0.00126874377019704;1 mA
0.01495361328125;133.016185664166;1.49505615234375E-05;1;14;0.00144400424323976;-0.00126874377019704;1 mA
0.016021728515625;133.069591664032;1.5234375E-05;1;15;0.00144400424323976;-0.00126874377019704;1 mA
0.01708984375;133.122997663897;1.55517578125E-05;1;16;0.00144400424323976;-0.00126874377019704;1 mA
0.018157958984375;133.176403663762;1.55242919921875E-05;1;17;0.00144400424323976;-0.00126874377019704;1 mA
0.01922607421875;133.229809663627;1.58416748046875E-05;1;18;0.00144400424323976;-0.00126874377019704;1 mA
0.020294189453125;133.283215663492;1.593017578125E-05;1;19;0.00144400424323976;-0.00126874377019704;1 mA
0.0213623046875;133.336621663357;1.60491943359375E-05;1;20;0.00144400424323976;-0.00126874377019704;1 mA
0.022430419921875;133.390027663223;1.619873046875E-05;1;21;0.00144400424323976;-0.00126874377019704;1 mA
0.02349853515625;133.443433663088;1.6339111328125E-05;1;22;0.00144400424323976;-0.00126874377019704;1 mA
0.024566650390625;133.496839662953;1.64215087890625E-05;1;23;0.00144400424323976;-0.00126874377019704;1 mA
0.025634765625;133.550245662818;1.65740966796875E-05;1;24;0.00144400424323976;-0.00126874377019704;1 mA
0.026702880859375;133.603651662683;1.66656494140625E-05;1;25;0.00144400424323976;-0.00126874377019704;1 mA
0.02777099609375;133.657057662548;1.6717529296875E-05;1;26;0.00144400424323976;-0.00126874377019704;1 mA
0.028839111328125;133.710463662414;1.69219970703125E-05;1;27;0.00144400424323976;-0.00126874377019704;1 mA
0.0299072265625;133.763869662279;1.70623779296875E-05;1;28;0.00144400424323976;-0.00126874377019704;1 mA
0.030975341796875;133.817275662144;1.72210693359375E-05;1;29;0.00144400424323976;-0.00126874377019704;1 mA
0.03204345703125;133.870681662009;1.72454833984375E-05;1;30;0.00144400424323976;-0.00126874377019704;1 mA
0.033111572265625;133.924087661874;1.74224853515625E-05;1;31;0.00144400424323976;-0.00126874377019704;1 mA
0.0341796875;133.977493661739;1.74774169921875E-05;1;32;0.00144400424323976;-0.00126874377019704;1 mA
0.035247802734375;134.030899661605;1.76177978515625E-05;1;33;0.00144400424323976;-0.00126874377019704;1 mA
0.03631591796875;134.08430566147;1.77642822265625E-05;1;34;0.00144400424323976;-0.00126874377019704;1 mA
0.037384033203125;134.137711661335;1.7816162109375E-05;1;35;0.00144400424323976;-0.00126874377019704;1 mA
0.0384521484375;134.1911176612;1.79443359375E-05;1;36;0.00144400424323976;-0.00126874377019704;1 mA
0.039520263671875;134.244523661065;1.8096923828125E-05;1;37;0.00144400424323976;-0.00126874377019704;1 mA
0.04058837890625;134.29792966093;1.82098388671875E-05;1;38;0.00144400424323976;-0.00126874377019704;1 mA
0.041656494140625;134.351335660795;1.82891845703125E-05;1;39;0.00144400424323976;-0.00126874377019704;1 mA
0.042724609375;134.404741660661;1.849365234375E-05;1;40;0.00144400424323976;-0.00126874377019704;1 mA
0.043792724609375;134.458147660526;1.85516357421875E-05;1;41;0.00144400424323976;-0.00126874377019704;1 mA
0.04486083984375;134.511553660391;1.86920166015625E-05;1;42;0.00144400424323976;-0.00126874377019704;1 mA
0.045928955078125;134.564959660256;1.88995361328125E-05;1;43;0.00144400424323976;-0.00126874377019704;1 mA
0.0469970703125;134.618365660121;1.898193359375E-05;1;44;0.00144400424323976;-0.00126874377019704;1 mA
0.048065185546875;134.671771659986;1.9097900390625E-05;1;45;0.00144400424323976;-0.00126874377019704;1 mA
0.04913330078125;134.725177659852;1.9354248046875E-05;1;46;0.00144400424323976;-0.00126874377019704;1 mA
0.050201416015625;134.778583659717;1.94061279296875E-05;1;47;0.00144400424323976;-0.00126874377019704;1 mA
0.05126953125;134.831989659582;1.96075439453125E-05;1;48;0.00144400424323976;-0.00126874377019704;1 mA
0.052337646484375;134.885395659447;1.97418212890625E-05;1;49;0.00144400424323976;-0.00126874377019704;1 mA
0.05340576171875;134.938801659312;1.99493408203125E-05;1;50;0.00144400424323976;-0.00126874377019704;1 mA
0.054473876953125;134.992207659177;2.00408935546875E-05;1;51;0.00144400424323976;-0.00126874377019704;1 mA
