Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0.000152587890625;1780.4095235049;-0.0001483154296875;1;1;0.00237042866647244;-0.00274777943268419;1 mA
0.00030517578125;1780.44004150482;-0.00010015869140625;1;2;0.00237042866647244;-0.00274777943268419;1 mA
0.000457763671875;1780.47055950474;-7.537841796875E-05;1;3;0.00237042866647244;-0.00274777943268419;1 mA
0.0006103515625;1780.50107750467;-6.0150146484375E-05;1;4;0.00237042866647244;-0.00274777943268419;1 mA
0.000762939453125;1780.53159550459;-4.98046875E-05;1;5;0.00237042866647244;-0.00274777943268419;1 mA
0.00091552734375;1780.56211350451;-4.2681884765625E-05;1;6;0.00237042866647244;-0.00274777943268419;1 mA
0.001068115234375;1780.59263150444;-3.6895751953125E-05;1;7;0.00237042866647244;-0.00274777943268419;1 mA
0.001220703125;1780.62314950436;-3.228759765625E-05;1;8;0.00237042866647244;-0.00274777943268419;1 mA
0.001373291015625;1780.65366750428;-2.86895751953125E-05;1;9;0.00237042866647244;-0.00274777943268419;1 mA
0.00152587890625;1780.6841855042;-2.579345703125E-05;1;10;0.00237042866647244;-0.00274777943268419;1 mA
0.001678466796875;1780.71470350413;-2.3419189453125E-05;1;11;0.00237042866647244;-0.00274777943268419;1 mA
0.0018310546875;1780.74522150405;-2.1405029296875E-05;1;12;0.00237042866647244;-0.00274777943268419;1 mA
0.001983642578125;1780.77573950397;-1.94061279296875E-05;1;13;0.00237042866647244;-0.00274777943268419;1 mA
0.00213623046875;1780.8062575039;-1.77154541015625E-05;1;14;0.00237042866647244;-0.00274777943268419;1 mA
0.002288818359375;1780.83677550382;-1.63818359375E-05;1;15;0.00237042866647244;-0.00274777943268419;1 mA
0.00244140625;1780.86729350374;-1.531982421875E-05;1;16;0.00237042866647244;-0.00274777943268419;1 mA
0.002593994140625;1780.89781150367;-1.419677734375E-05;1;17;0.00237042866647244;-0.00274777943268419;1 mA
0.00274658203125;1780.92832950359;-1.3214111328125E-05;1;18;0.00237042866647244;-0.00274777943268419;1 mA
0.002899169921875;1780.95884750351;-1.2213134765625E-05;1;19;0.00237042866647244;-0.00274777943268419;1 mA
0.0030517578125;1780.98936550343;-1.142578125E-05;1;20;0.00237042866647244;-0.00274777943268419;1 mA
0.003204345703125;1781.01988350336;-1.0662841796875E-05;1;21;0.00237042866647244;-0.00274777943268419;1 mA
