Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
-0.695037841796875;3373.81835748193;1.171875E-06;1;1;0.00276652654632926;-0.00126231347210705;1 mA
-0.69000244140625;3373.91906548167;2.02026367187499E-06;1;2;0.00276652654632926;-0.00126231347210705;1 mA
-0.684967041015625;3374.01977348142;2.38952636718751E-06;1;3;0.00276652654632926;-0.00126231347210705;1 mA
-0.679931640625;3374.12048148116;2.8076171875E-06;1;4;0.00276652654632926;-0.00126231347210705;1 mA
-0.674896240234375;3374.22118948091;3.0487060546875E-06;1;5;0.00276652654632926;-0.00126231347210705;1 mA
-0.66986083984375;3374.32189748066;3.17993164062499E-06;1;6;0.00276652654632926;-0.00126231347210705;1 mA
-0.664825439453125;3374.4226054804;3.497314453125E-06;1;7;0.00276652654632926;-0.00126231347210705;1 mA
-0.6597900390625;3374.52331348015;3.62243652343749E-06;1;8;0.00276652654632926;-0.00126231347210705;1 mA
-0.654754638671875;3374.62402147989;3.8604736328125E-06;1;9;0.00276652654632926;-0.00126231347210705;1 mA
-0.64971923828125;3374.72472947964;3.955078125E-06;1;10;0.00276652654632926;-0.00126231347210705;1 mA
-0.644683837890625;3374.82543747939;4.13818359375E-06;1;11;0.00276652654632926;-0.00126231347210705;1 mA
-0.6396484375;3374.92614547913;4.19006347656251E-06;1;12;0.00276652654632926;-0.00126231347210705;1 mA
-0.634613037109375;3375.02685347888;4.254150390625E-06;1;13;0.00276652654632926;-0.00126231347210705;1 mA
-0.62957763671875;3375.12756147862;4.4830322265625E-06;1;14;0.00276652654632926;-0.00126231347210705;1 mA
-0.624542236328125;3375.22826947837;4.52270507812499E-06;1;15;0.00276652654632926;-0.00126231347210705;1 mA
-0.6195068359375;3375.32897747811;4.681396484375E-06;1;16;0.00276652654632926;-0.00126231347210705;1 mA
-0.614471435546875;3375.42968547786;4.78515625000001E-06;1;17;0.00276652654632926;-0.00126231347210705;1 mA
-0.60943603515625;3375.5303934776;4.90722656250001E-06;1;18;0.00276652654632926;-0.00126231347210705;1 mA
-0.604400634765625;3375.63110147735;4.9896240234375E-06;1;19;0.00276652654632926;-0.00126231347210705;1 mA
-0.599365234375;3375.7318094771;5.07202148437499E-06;1;20;0.00276652654632926;-0.00126231347210705;1 mA
-0.594329833984375;3375.83251747684;5.12084960937501E-06;1;21;0.00276652654632926;-0.00126231347210705;1 mA
-0.58929443359375;3375.93322547659;5.31005859375E-06;1;22;0.00276652654632926;-0.00126231347210705;1 mA
-0.584259033203125;3376.03393347633;5.38330078125E-06;1;23;0.00276652654632926;-0.00126231347210705;1 mA
-0.5792236328125;3376.13464147608;5.4931640625E-06;1;24;0.00276652654632926;-0.00126231347210705;1 mA
-0.574188232421875;3376.23534947583;5.5999755859375E-06;1;25;0.00276652654632926;-0.00126231347210705;1 mA
-0.56915283203125;3376.33605747557;5.7342529296875E-06;1;26;0.00276652654632926;-0.00126231347210705;1 mA
-0.564117431640625;3376.43676547532;5.7647705078125E-06;1;27;0.00276652654632926;-0.00126231347210705;1 mA
-0.55908203125;3376.53747347506;5.84716796875E-06;1;28;0.00276652654632926;-0.00126231347210705;1 mA
