Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0.005035400390625;288.258468272217;-9.3841552734375E-05;1;1;0.00164782478939742;-0.00161764250602573;1 mA
0.01007080078125;288.30882227209;-4.583740234375E-05;1;2;0.00164782478939742;-0.00161764250602573;1 mA
0.015106201171875;288.359176271963;-2.2088623046875E-05;1;3;0.00164782478939742;-0.00161764250602573;1 mA
0.0201416015625;288.409530271836;-8.16955566406249E-06;1;4;0.00164782478939742;-0.00161764250602573;1 mA
0.025177001953125;288.459884271709;8.51440429687503E-07;1;5;0.00164782478939742;-0.00161764250602573;1 mA
0.03021240234375;288.510238271582;6.8328857421875E-06;1;6;0.00164782478939742;-0.00161764250602573;1 mA
0.035247802734375;288.560592271455;1.13616943359375E-05;1;7;0.00164782478939742;-0.00161764250602573;1 mA
0.040283203125;288.610946271327;1.47369384765625E-05;1;8;0.00164782478939742;-0.00161764250602573;1 mA
0.045318603515625;288.6613002712;1.74713134765625E-05;1;9;0.00164782478939742;-0.00161764250602573;1 mA
0.05035400390625;288.711654271073;1.95709228515625E-05;1;10;0.00164782478939742;-0.00161764250602573;1 mA
0.055389404296875;288.762008270946;2.144775390625E-05;1;11;0.00164782478939742;-0.00161764250602573;1 mA
0.0604248046875;288.812362270819;2.3028564453125E-05;1;12;0.00164782478939742;-0.00161764250602573;1 mA
0.065460205078125;288.862716270692;2.4676513671875E-05;1;13;0.00164782478939742;-0.00161764250602573;1 mA
0.07049560546875;288.913070270565;2.60009765625E-05;1;14;0.00164782478939742;-0.00161764250602573;1 mA
0.075531005859375;288.963424270437;2.7435302734375E-05;1;15;0.00164782478939742;-0.00161764250602573;1 mA
0.08056640625;289.01377827031;2.86346435546875E-05;1;16;0.00164782478939742;-0.00161764250602573;1 mA
0.085601806640625;289.064132270183;3.0181884765625E-05;1;17;0.00164782478939742;-0.00161764250602573;1 mA
0.09063720703125;289.114486270056;3.1591796875E-05;1;18;0.00164782478939742;-0.00161764250602573;1 mA
0.095672607421875;289.164840269929;3.29742431640625E-05;1;19;0.00164782478939742;-0.00161764250602573;1 mA
0.1007080078125;289.215194269802;3.4539794921875E-05;1;20;0.00164782478939742;-0.00161764250602573;1 mA
0.105743408203125;289.265548269675;3.59619140625E-05;1;21;0.00164782478939742;-0.00161764250602573;1 mA
0.11077880859375;289.315902269548;3.77197265625E-05;1;22;0.00164782478939742;-0.00161764250602573;1 mA
