Potential applied (V);Time (s);WE(1).Current (A);Index;Current range
-0.02716064453125;372.517683059483;-0.00096649169921875;5720;1 mA
-0.027008056640625;372.548201059406;-0.000965576171875;5721;1 mA
-0.02685546875;372.578719059329;-0.00096435546875;5722;1 mA
-0.026702880859375;372.609237059252;-0.00096343994140625;5723;1 mA
-0.02655029296875;372.639755059175;-0.0009625244140625;5724;1 mA
-0.026397705078125;372.670273059098;-0.0009619140625;5725;1 mA
-0.0262451171875;372.700791059021;-0.0009600830078125;5726;1 mA
-0.026092529296875;372.731309058944;-0.0009576416015625;5727;1 mA
-0.02593994140625;372.761827058867;-0.000955810546875;5728;1 mA
-0.025787353515625;372.79234505879;-0.000953369140625;5729;1 mA
-0.025634765625;372.822863058713;-0.00095123291015625;5730;1 mA
-0.025482177734375;372.853381058636;-0.00094940185546875;5731;1 mA
-0.02532958984375;372.883899058559;-0.000948486328125;5732;1 mA
-0.025177001953125;372.914417058482;-0.000947265625;5733;1 mA
-0.0250244140625;372.944935058405;-0.00094512939453125;5734;1 mA
-0.024871826171875;372.975453058328;-0.0009429931640625;5735;1 mA
-0.02471923828125;373.00597105825;-0.000941162109375;5736;1 mA
-0.024566650390625;373.036489058173;-0.00093963623046875;5737;1 mA
-0.0244140625;373.067007058096;-0.000938720703125;5738;1 mA
-0.024261474609375;373.097525058019;-0.0009375;5739;1 mA
-0.02410888671875;373.128043057942;-0.00093597412109375;5740;1 mA
-0.023956298828125;373.158561057865;-0.0009344482421875;5741;1 mA
-0.0238037109375;373.189079057788;-0.0009332275390625;5742;1 mA
-0.023651123046875;373.219597057711;-0.00093109130859375;5743;1 mA
-0.02349853515625;373.250115057634;-0.000928955078125;5744;1 mA
-0.023345947265625;373.280633057557;-0.00092681884765625;5745;1 mA
-0.023193359375;373.31115105748;-0.00092529296875;5746;1 mA
-0.023040771484375;373.341669057403;-0.00092437744140625;5747;1 mA
-0.02288818359375;373.372187057326;-0.00092254638671875;5748;1 mA
-0.022735595703125;373.402705057249;-0.0009197998046875;5749;1 mA
-0.0225830078125;373.433223057172;-0.0009173583984375;5750;1 mA
-0.022430419921875;373.463741057095;-0.00091400146484375;5751;1 mA
-0.02227783203125;373.494259057018;-0.00091217041015625;5752;1 mA
-0.022125244140625;373.524777056941;-0.00091156005859375;5753;1 mA
-0.02197265625;373.555295056864;-0.00091094970703125;5754;1 mA
-0.021820068359375;373.585813056786;-0.0009088134765625;5755;1 mA
-0.02166748046875;373.616331056709;-0.00090667724609375;5756;1 mA
-0.021514892578125;373.646849056632;-0.00090484619140625;5757;1 mA
-0.0213623046875;373.677367056555;-0.0009039306640625;5758;1 mA
-0.021209716796875;373.707885056478;-0.00090362548828125;5759;1 mA
-0.02105712890625;373.738403056401;-0.0009033203125;5760;1 mA
-0.020904541015625;373.768921056324;-0.0009014892578125;5761;1 mA
-0.020751953125;373.799439056247;-0.00089935302734375;5762;1 mA
