Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0.005035400390625;49.8388878741689;-4.18426513671875E-05;1;1;0.00144616013858467;-0.00166876254603267;1 mA
0.01007080078125;49.8892418740418;-1.45477294921875E-05;1;2;0.00144616013858467;-0.00166876254603267;1 mA
0.015106201171875;49.9395958739146;-3.96728515625056E-08;1;3;0.00144616013858467;-0.00166876254603267;1 mA
0.0201416015625;49.9899498737875;9.014892578125E-06;1;4;0.00144616013858467;-0.00166876254603267;1 mA
0.025177001953125;50.0403038736604;1.5435791015625E-05;1;5;0.00144616013858467;-0.00166876254603267;1 mA
0.03021240234375;50.0906578735332;2.0068359375E-05;1;6;0.00144616013858467;-0.00166876254603267;1 mA
0.035247802734375;50.1410118734061;2.37335205078125E-05;1;7;0.00144616013858467;-0.00166876254603267;1 mA
0.040283203125;50.191365873279;2.70843505859375E-05;1;8;0.00144616013858467;-0.00166876254603267;1 mA
0.045318603515625;50.2417198731519;2.95989990234375E-05;1;9;0.00144616013858467;-0.00166876254603267;1 mA
0.05035400390625;50.2920738730247;3.20587158203125E-05;1;10;0.00144616013858467;-0.00166876254603267;1 mA
0.055389404296875;50.3424278728976;3.431396484375E-05;1;11;0.00144616013858467;-0.00166876254603267;1 mA
0.0604248046875;50.3927818727705;3.63372802734375E-05;1;12;0.00144616013858467;-0.00166876254603267;1 mA
0.065460205078125;50.4431358726433;3.83209228515625E-05;1;13;0.00144616013858467;-0.00166876254603267;1 mA
0.07049560546875;50.4934898725162;4.04052734375E-05;1;14;0.00144616013858467;-0.00166876254603267;1 mA
0.075531005859375;50.5438438723891;4.22515869140625E-05;1;15;0.00144616013858467;-0.00166876254603267;1 mA
0.08056640625;50.5941978722619;4.434814453125E-05;1;16;0.00144616013858467;-0.00166876254603267;1 mA
0.085601806640625;50.6445518721348;4.638671875E-05;1;17;0.00144616013858467;-0.00166876254603267;1 mA
0.09063720703125;50.6949058720077;4.8492431640625E-05;1;18;0.00144616013858467;-0.00166876254603267;1 mA
0.095672607421875;50.7452598718805;5.0537109375E-05;1;19;0.00144616013858467;-0.00166876254603267;1 mA
0.1007080078125;50.7956138717534;5.2825927734375E-05;1;20;0.00144616013858467;-0.00166876254603267;1 mA
0.105743408203125;50.8459678716263;5.5206298828125E-05;1;21;0.00144616013858467;-0.00166876254603267;1 mA
0.11077880859375;50.8963218714991;5.7586669921875E-05;1;22;0.00144616013858467;-0.00166876254603267;1 mA
0.115814208984375;50.946675871372;6.0211181640625E-05;1;23;0.00144616013858467;-0.00166876254603267;1 mA
0.120849609375;50.9970298712449;6.2896728515625E-05;1;24;0.00144616013858467;-0.00166876254603267;1 mA
0.125885009765625;51.0473838711177;6.5673828125E-05;1;25;0.00144616013858467;-0.00166876254603267;1 mA
0.13092041015625;51.0977378709906;6.87255859375E-05;1;26;0.00144616013858467;-0.00166876254603267;1 mA
0.135955810546875;51.1480918708635;7.16552734375E-05;1;27;0.00144616013858467;-0.00166876254603267;1 mA
0.1409912109375;51.1984458707364;7.4920654296875E-05;1;28;0.00144616013858467;-0.00166876254603267;1 mA
0.146026611328125;51.2487998706092;7.830810546875E-05;1;29;0.00144616013858467;-0.00166876254603267;1 mA
0.15106201171875;51.2991538704821;8.1787109375E-05;1;30;0.00144616013858467;-0.00166876254603267;1 mA
0.156097412109375;51.349507870355;8.5479736328125E-05;1;31;0.00144616013858467;-0.00166876254603267;1 mA
0.1611328125;51.3998618702278;8.935546875E-05;1;32;0.00144616013858467;-0.00166876254603267;1 mA
0.166168212890625;51.4502158701007;9.33837890625E-05;1;33;0.00144616013858467;-0.00166876254603267;1 mA
0.17120361328125;51.5005698699736;9.747314453125E-05;1;34;0.00144616013858467;-0.00166876254603267;1 mA
0.176239013671875;51.5509238698464;0.000101776123046875;1;35;0.00144616013858467;-0.00166876254603267;1 mA
0.1812744140625;51.6012778697193;0.000106201171875;1;36;0.00144616013858467;-0.00166876254603267;1 mA
0.186309814453125;51.6516318695922;0.000110687255859375;1;37;0.00144616013858467;-0.00166876254603267;1 mA
0.19134521484375;51.701985869465;0.000115264892578125;1;38;0.00144616013858467;-0.00166876254603267;1 mA
0.196380615234375;51.7523398693379;0.00012005615234375;1;39;0.00144616013858467;-0.00166876254603267;1 mA
0.201416015625;51.8026938692108;0.000124664306640625;1;40;0.00144616013858467;-0.00166876254603267;1 mA
0.206451416015625;51.8530478690836;0.0001295166015625;1;41;0.00144616013858467;-0.00166876254603267;1 mA
0.21148681640625;51.9034018689565;0.000134002685546875;1;42;0.00144616013858467;-0.00166876254603267;1 mA
0.216522216796875;51.9537558688294;0.00013861083984375;1;43;0.00144616013858467;-0.00166876254603267;1 mA
0.2215576171875;52.0041098687022;0.00014312744140625;1;44;0.00144616013858467;-0.00166876254603267;1 mA
0.226593017578125;52.0544638685751;0.000147552490234375;1;45;0.00144616013858467;-0.00166876254603267;1 mA
0.23162841796875;52.104817868448;0.0001517333984375;1;46;0.00144616013858467;-0.00166876254603267;1 mA
0.236663818359375;52.1551718683208;0.000155975341796875;1;47;0.00144616013858467;-0.00166876254603267;1 mA
0.24169921875;52.2055258681937;0.000159698486328125;1;48;0.00144616013858467;-0.00166876254603267;1 mA
0.246734619140625;52.2558798680666;0.0001636962890625;1;49;0.00144616013858467;-0.00166876254603267;1 mA
