Column 1;Column 2 (V);Index;Corrected time (s);WE(1).Current (A)
1.6;0.273;1;0;9.991455078125E-06
;;2;0.999999997475243;9.32922363281249E-06
;;3;1.99999999495049;8.978271484375E-06
;;4;2.99999999242573;8.7493896484375E-06
;;5;3.99999998990097;8.514404296875E-06
;;6;4.99999998737621;8.30688476562499E-06
;;7;5.99999998485146;8.16650390625E-06
;;8;6.9999999823267;7.94372558593751E-06
;;9;7.99999997980194;7.9010009765625E-06
;;10;8.99999997727718;7.6629638671875E-06
;;11;9.99999997475243;7.50122070312501E-06
;;12;10.9999999722277;7.4127197265625E-06
;;13;11.9999999697029;7.24182128906251E-06
;;14;12.9999999671782;7.159423828125E-06
;;15;13.9999999646534;7.05871582031251E-06
;;16;14.9999999621286;6.976318359375E-06
;;17;15.9999999596039;6.84814453125E-06
;;18;16.9999999570791;6.77490234375E-06
;;19;17.9999999545544;6.683349609375E-06
;;20;18.9999999520296;6.5826416015625E-06
;;21;19.9999999495049;6.4849853515625E-06
;;22;20.9999999469801;6.36901855468749E-06
;;23;21.9999999444553;6.33544921875E-06
;;24;22.9999999419306;6.16455078125E-06
;;25;23.9999999394058;6.072998046875E-06
;;26;24.9999999368811;6.03637695312501E-06
;;27;25.9999999343563;5.89599609374999E-06
;;28;26.9999999318316;5.85327148437501E-06
;;29;27.9999999293068;5.76171875000001E-06
;;30;28.999999926782;5.6610107421875E-06
