Column 1;Column 2 (V/s);Column 3 (V);Index;Time (s);Potential applied (V);WE(1).Current (A)
;;;6243;6918.71223453193;0.052642822265625;-0.0002216796875
;;;6244;6918.74275253185;0.05279541015625;-0.00022113037109375
;;;6245;6918.77327053178;0.052947998046875;-0.000220123291015625
;;;6246;6918.8037885317;0.0531005859375;-0.000219146728515625
;;;6247;6918.83430653162;0.053253173828125;-0.0002176513671875
;;;6248;6918.86482453155;0.05340576171875;-0.0002154541015625
;;;6249;6918.89534253147;0.053558349609375;-0.0002142333984375
;;;6250;6918.92586053139;0.0537109375;-0.0002130126953125
;;;6251;6918.95637853131;0.053863525390625;-0.000212493896484375
;;;6252;6918.98689653124;0.05401611328125;-0.00021142578125
;;;6253;6919.01741453116;0.054168701171875;-0.000209503173828125
;;;6254;6919.04793253108;0.0543212890625;-0.000207977294921875
;;;6255;6919.07845053101;0.054473876953125;-0.00020635986328125
;;;6256;6919.10896853093;0.05462646484375;-0.00020550537109375
;;;6257;6919.13948653085;0.054779052734375;-0.000204803466796875
;;;6258;6919.17000453078;0.054931640625;-0.0002034912109375
;;;6259;6919.2005225307;0.055084228515625;-0.00020208740234375
;;;6260;6919.23104053062;0.05523681640625;-0.00020001220703125
;;;6261;6919.26155853054;0.055389404296875;-0.00019873046875
;;;6262;6919.29207653047;0.0555419921875;-0.0001978759765625
;;;6263;6919.32259453039;0.055694580078125;-0.000196990966796875
;;;6264;6919.35311253031;0.05584716796875;-0.0001961669921875
;;;6265;6919.38363053024;0.055999755859375;-0.000194091796875
;;;6266;6919.41414853016;0.05615234375;-0.0001925048828125
;;;6267;6919.44466653008;0.056304931640625;-0.0001910400390625
;;;6268;6919.47518453;0.05645751953125;-0.000190155029296875
;;;6269;6919.50570252993;0.056610107421875;-0.000189697265625
;;;6270;6919.53622052985;0.0567626953125;-0.000188262939453125
;;;6271;6919.56673852977;0.056915283203125;-0.000186798095703125
;;;6272;6919.5972565297;0.05706787109375;-0.0001849365234375
;;;6273;6919.62777452962;0.057220458984375;-0.000183502197265625
;;;6274;6919.65829252954;0.057373046875;-0.000183013916015625
;;;6275;6919.68881052947;0.057525634765625;-0.00018206787109375
;;;6276;6919.71932852939;0.05767822265625;-0.000181243896484375
;;;6277;6919.74984652931;0.057830810546875;-0.00017926025390625
;;;6278;6919.78036452923;0.0579833984375;-0.000177520751953125
;;;6279;6919.81088252916;0.058135986328125;-0.000176483154296875
;;;6280;6919.84140052908;0.05828857421875;-0.000175567626953125
;;;6281;6919.871918529;0.058441162109375;-0.000175140380859375
;;;6282;6919.90243652893;0.05859375;-0.00017388916015625
;;;6283;6919.93295452885;0.058746337890625;-0.000172119140625
;;;6284;6919.96347252877;0.05889892578125;-0.000170501708984375
;;;6285;6919.99399052869;0.059051513671875;-0.00016912841796875
;;;6286;6920.02450852862;0.0592041015625;-0.00016876220703125
;;;6287;6920.05502652854;0.059356689453125;-0.000167633056640625
;;;6288;6920.08554452846;0.05950927734375;-0.000166534423828125
;;;6289;6920.11606252839;0.059661865234375;-0.0001646728515625
;;;6290;6920.14658052831;0.059814453125;-0.000163177490234375
;;;6291;6920.17709852823;0.059967041015625;-0.000162353515625
;;;6292;6920.20761652816;0.06011962890625;-0.000161346435546875
;;;6293;6920.23813452808;0.060272216796875;-0.000160736083984375
;;;6294;6920.268652528;0.0604248046875;-0.000159576416015625
;;;6295;6920.29917052792;0.060577392578125;-0.0001575927734375
;;;6296;6920.32968852785;0.06072998046875;-0.000156341552734375
;;;6297;6920.36020652777;0.060882568359375;-0.00015509033203125
;;;6298;6920.39072452769;0.06103515625;-0.000154693603515625
;;;6299;6920.42124252762;0.061187744140625;-0.00015386962890625
;;;6300;6920.45176052754;0.06134033203125;-0.000152313232421875
;;;6301;6920.48227852746;0.061492919921875;-0.00015087890625
;;;6302;6920.51279652739;0.0616455078125;-0.000149200439453125
;;;6303;6920.54331452731;0.061798095703125;-0.0001484375
;;;6304;6920.57383252723;0.06195068359375;-0.00014801025390625
;;;6305;6920.60435052715;0.062103271484375;-0.0001470947265625
;;;6306;6920.63486852708;0.062255859375;-0.0001458740234375
;;;6307;6920.665386527;0.062408447265625;-0.000143890380859375
;;;6308;6920.69590452692;0.06256103515625;-0.00014288330078125
;;;6309;6920.72642252685;0.062713623046875;-0.000141815185546875
;;;6310;6920.75694052677;0.0628662109375;-0.000141357421875
;;;6311;6920.78745852669;0.063018798828125;-0.000140625
;;;6312;6920.81797652661;0.06317138671875;-0.000139068603515625
;;;6313;6920.84849452654;0.063323974609375;-0.000137542724609375
;;;6314;6920.87901252646;0.0634765625;-0.000136077880859375
;;;6315;6920.90953052638;0.063629150390625;-0.000135467529296875
;;;6316;6920.94004852631;0.06378173828125;-0.000135101318359375
;;;6317;6920.97056652623;0.063934326171875;-0.00013397216796875
;;;6318;6921.00108452615;0.0640869140625;-0.00013287353515625
;;;6319;6921.03160252607;0.064239501953125;-0.00013092041015625
;;;6320;6921.062120526;0.06439208984375;-0.0001297607421875
;;;6321;6921.09263852592;0.064544677734375;-0.000129180908203125
;;;6322;6921.12315652584;0.064697265625;-0.000128753662109375
;;;6323;6921.15367452577;0.064849853515625;-0.00012799072265625
;;;6324;6921.18419252569;0.06500244140625;-0.000126251220703125
;;;6325;6921.21471052561;0.065155029296875;-0.000124908447265625
;;;6326;6921.24522852554;0.0653076171875;-0.00012353515625
;;;6327;6921.27574652546;0.065460205078125;-0.000122894287109375
;;;6328;6921.30626452538;0.06561279296875;-0.00012255859375
;;;6329;6921.3367825253;0.065765380859375;-0.00012152099609375
;;;6330;6921.36730052523;0.06591796875;-0.000120147705078125
;;;6331;6921.39781852515;0.066070556640625;-0.000118408203125
;;;6332;6921.42833652507;0.06622314453125;-0.00011737060546875
;;;6333;6921.458854525;0.066375732421875;-0.0001170654296875
;;;6334;6921.48937252492;0.0665283203125;-0.00011627197265625
;;;6335;6921.51989052484;0.066680908203125;-0.00011553955078125
;;;6336;6921.55040852476;0.06683349609375;-0.000114044189453125
;;;6337;6921.58092652469;0.066986083984375;-0.0001126708984375
;;;6338;6921.61144452461;0.067138671875;-0.00011175537109375
;;;6339;6921.64196252453;0.067291259765625;-0.000110931396484375
;;;6340;6921.67248052446;0.06744384765625;-0.000110748291015625
;;;6341;6921.70299852438;0.067596435546875;-0.00010968017578125
;;;6342;6921.7335165243;0.0677490234375;-0.000108184814453125
;;;6343;6921.76403452423;0.067901611328125;-0.000106964111328125
;;;6344;6921.79455252415;0.06805419921875;-0.0001058349609375
;;;6345;6921.82507052407;0.068206787109375;-0.00010552978515625
;;;6346;6921.85558852399;0.068359375;-0.000104888916015625
;;;6347;6921.88610652392;0.068511962890625;-0.0001038818359375
;;;6348;6921.91662452384;0.06866455078125;-0.00010247802734375
;;;6349;6921.94714252376;0.068817138671875;-0.0001011962890625
;;;6350;6921.97766052369;0.0689697265625;-0.0001004638671875
;;;6351;6922.00817852361;0.069122314453125;-9.9853515625E-05
;;;6352;6922.03869652353;0.06927490234375;-9.9517822265625E-05
;;;6353;6922.06921452346;0.069427490234375;-9.857177734375E-05
;;;6354;6922.09973252338;0.069580078125;-9.6893310546875E-05
;;;6355;6922.1302505233;0.069732666015625;-9.576416015625E-05
;;;6356;6922.16076852322;0.06988525390625;-9.4818115234375E-05
;;;6357;6922.19128652315;0.070037841796875;-9.4696044921875E-05
;;;6358;6922.22180452307;0.0701904296875;-9.3994140625E-05
;;;6359;6922.25232252299;0.070343017578125;-9.2926025390625E-05
;;;6360;6922.28284052292;0.07049560546875;-9.1583251953125E-05
;;;6361;6922.31335852284;0.070648193359375;-9.014892578125E-05
;;;6362;6922.34387652276;0.07080078125;-8.9630126953125E-05
;;;6363;6922.37439452269;0.070953369140625;-8.929443359375E-05
;;;6364;6922.40491252261;0.07110595703125;-8.8775634765625E-05
;;;6365;6922.43543052253;0.071258544921875;-8.770751953125E-05
;;;6366;6922.46594852245;0.0714111328125;-8.6151123046875E-05
;;;6367;6922.49646652238;0.071563720703125;-8.502197265625E-05
;;;6368;6922.5269845223;0.07171630859375;-8.447265625E-05
;;;6369;6922.55750252222;0.071868896484375;-8.4228515625E-05
;;;6370;6922.58802052215;0.072021484375;-8.3831787109375E-05
;;;6371;6922.61853852207;0.072174072265625;-8.2550048828125E-05
;;;6372;6922.64905652199;0.07232666015625;-8.1146240234375E-05
;;;6373;6922.67957452191;0.072479248046875;-8.0078125E-05
;;;6374;6922.71009252184;0.0726318359375;-7.9437255859375E-05
;;;6375;6922.74061052176;0.072784423828125;-7.9345703125E-05
;;;6376;6922.77112852168;0.07293701171875;-7.8643798828125E-05
;;;6377;6922.80164652161;0.073089599609375;-7.757568359375E-05
;;;6378;6922.83216452153;0.0732421875;-7.6080322265625E-05
;;;6379;6922.86268252145;0.073394775390625;-7.5164794921875E-05
;;;6380;6922.89320052137;0.07354736328125;-7.470703125E-05
;;;6381;6922.9237185213;0.073699951171875;-7.4493408203125E-05
;;;6382;6922.95423652122;0.0738525390625;-7.4005126953125E-05
;;;6383;6922.98475452114;0.074005126953125;-7.275390625E-05
;;;6384;6923.01527252107;0.07415771484375;-7.14111328125E-05
;;;6385;6923.04579052099;0.074310302734375;-7.03125E-05
;;;6386;6923.07630852091;0.074462890625;-7.0037841796875E-05
;;;6387;6923.10682652084;0.074615478515625;-7.0037841796875E-05
;;;6388;6923.13734452076;0.07476806640625;-6.9244384765625E-05
;;;6389;6923.16786252068;0.074920654296875;-6.817626953125E-05
;;;6390;6923.1983805206;0.0750732421875;-6.6802978515625E-05
;;;6391;6923.22889852053;0.075225830078125;-6.5948486328125E-05
;;;6392;6923.25941652045;0.07537841796875;-6.5582275390625E-05
;;;6393;6923.28993452037;0.075531005859375;-6.5216064453125E-05
;;;6394;6923.3204525203;0.07568359375;-6.475830078125E-05
;;;6395;6923.35097052022;0.075836181640625;-6.353759765625E-05
;;;6396;6923.38148852014;0.07598876953125;-6.2347412109375E-05
;;;6397;6923.41200652007;0.076141357421875;-6.16455078125E-05
;;;6398;6923.44252451999;0.0762939453125;-6.121826171875E-05
;;;6399;6923.47304251991;0.076446533203125;-6.1004638671875E-05
;;;6400;6923.50356051983;0.07659912109375;-6.0333251953125E-05
;;;6401;6923.53407851976;0.076751708984375;-5.9112548828125E-05
;;;6402;6923.56459651968;0.076904296875;-5.8074951171875E-05
;;;6403;6923.5951145196;0.077056884765625;-5.72509765625E-05
;;;6404;6923.62563251953;0.07720947265625;-5.712890625E-05
;;;6405;6923.65615051945;0.077362060546875;-5.682373046875E-05
;;;6406;6923.68666851937;0.0775146484375;-5.609130859375E-05
;;;6407;6923.71718651929;0.077667236328125;-5.4840087890625E-05
;;;6408;6923.74770451922;0.07781982421875;-5.3802490234375E-05
;;;6409;6923.77822251914;0.077972412109375;-5.3131103515625E-05
;;;6410;6923.80874051906;0.078125;-5.3131103515625E-05
;;;6411;6923.83925851899;0.078277587890625;-5.2734375E-05
;;;6412;6923.86977651891;0.07843017578125;-5.2154541015625E-05
;;;6413;6923.90029451883;0.078582763671875;-5.072021484375E-05
;;;6414;6923.93081251876;0.0787353515625;-4.9835205078125E-05
;;;6415;6923.96133051868;0.078887939453125;-4.9224853515625E-05
;;;6416;6923.9918485186;0.07904052734375;-4.9102783203125E-05
;;;6417;6924.02236651852;0.079193115234375;-4.88800048828125E-05
;;;6418;6924.05288451845;0.079345703125;-4.8052978515625E-05
;;;6419;6924.08340251837;0.079498291015625;-4.6966552734375E-05
;;;6420;6924.11392051829;0.07965087890625;-4.58892822265625E-05
;;;6421;6924.14443851822;0.079803466796875;-4.54376220703125E-05
;;;6422;6924.17495651814;0.0799560546875;-4.5489501953125E-05
;;;6423;6924.20547451806;0.080108642578125;-4.50225830078125E-05
;;;6424;6924.23599251798;0.08026123046875;-4.42901611328125E-05
;;;6425;6924.26651051791;0.080413818359375;-4.290771484375E-05
;;;6426;6924.29702851783;0.08056640625;-4.21600341796875E-05
;;;6427;6924.32754651775;0.080718994140625;-4.17938232421875E-05
;;;6428;6924.35806451768;0.08087158203125;-4.17633056640625E-05
;;;6429;6924.3885825176;0.081024169921875;-4.16168212890625E-05
;;;6430;6924.41910051752;0.0811767578125;-4.05242919921875E-05
;;;6431;6924.44961851744;0.081329345703125;-3.9471435546875E-05
;;;6432;6924.48013651737;0.08148193359375;-3.85894775390625E-05
;;;6433;6924.51065451729;0.081634521484375;-3.8250732421875E-05
;;;6434;6924.54117251721;0.081787109375;-3.84613037109375E-05
;;;6435;6924.57169051714;0.081939697265625;-3.79364013671875E-05
;;;6436;6924.60220851706;0.08209228515625;-3.7127685546875E-05
;;;6437;6924.63272651698;0.082244873046875;-3.580322265625E-05
;;;6438;6924.66324451691;0.0823974609375;-3.5198974609375E-05
;;;6439;6924.69376251683;0.082550048828125;-3.49761962890625E-05
;;;6440;6924.72428051675;0.08270263671875;-3.50067138671875E-05
;;;6441;6924.75479851667;0.082855224609375;-3.4649658203125E-05
;;;6442;6924.7853165166;0.0830078125;-3.36761474609375E-05
;;;6443;6924.81583451652;0.083160400390625;-3.2421875E-05
;;;6444;6924.84635251644;0.08331298828125;-3.175048828125E-05
;;;6445;6924.87687051637;0.083465576171875;-3.1646728515625E-05
;;;6446;6924.90738851629;0.0836181640625;-3.17108154296875E-05
;;;6447;6924.93790651621;0.083770751953125;-3.14453125E-05
;;;6448;6924.96842451614;0.08392333984375;-3.026123046875E-05
;;;6449;6924.99894251606;0.084075927734375;-2.9364013671875E-05
;;;6450;6925.02946051598;0.084228515625;-2.8656005859375E-05
;;;6451;6925.0599785159;0.084381103515625;-2.864990234375E-05
;;;6452;6925.09049651583;0.08453369140625;-2.8533935546875E-05
;;;6453;6925.12101451575;0.084686279296875;-2.822265625E-05
;;;6454;6925.15153251567;0.0848388671875;-2.71728515625E-05
