Column 1;Column 2 (V);Index;Corrected time (s);WE(1).Current (A)
1.2;-0.117;1;0;-0.00094390869140625
;;2;0.999999997475243;-0.00094512939453125
;;3;1.99999999495049;-0.0009442138671875
;;4;2.99999999242573;-0.00094482421875
;;5;3.99999998990097;-0.00094268798828125
;;6;4.99999998737621;-0.000946044921875
;;7;5.99999998485146;-0.0009454345703125
;;8;6.9999999823267;-0.00094512939453125
;;9;7.99999997980194;-0.00094451904296875
;;10;8.99999997727718;-0.0009442138671875
;;11;9.99999997475243;-0.00094635009765625
;;12;10.9999999722277;-0.00094757080078125
;;13;11.9999999697029;-0.00094573974609375
;;14;12.9999999671782;-0.000946044921875
;;15;13.9999999646534;-0.0009466552734375
;;16;14.9999999621286;-0.00094482421875
;;17;15.9999999596039;-0.000947265625
;;18;16.9999999570791;-0.0009429931640625
;;19;17.9999999545544;-0.0009454345703125
;;20;18.9999999520296;-0.00094635009765625
;;21;19.9999999495049;-0.00094512939453125
;;22;20.9999999469801;-0.0009442138671875
;;23;21.9999999444553;-0.00094482421875
;;24;22.9999999419306;-0.00094482421875
;;25;23.9999999394058;-0.0009442138671875
;;26;24.9999999368811;-0.00094329833984375
;;27;25.9999999343563;-0.00094329833984375
;;28;26.9999999318316;-0.00094451904296875
;;29;27.9999999293068;-0.00094207763671875
;;30;28.999999926782;-0.00094268798828125
