Column 1;Column 2 (V);Index;Corrected time (s);WE(1).Current (A)
0.4;0.233;1;0;8.6212158203125E-06
;;2;0.999999997475243;7.94677734375E-06
;;3;1.99999999495049;7.63854980468751E-06
;;4;2.99999999242573;7.36389160156251E-06
;;5;3.99999998990097;7.14111328125E-06
;;6;4.99999998737621;6.9732666015625E-06
;;7;5.99999998485146;6.8023681640625E-06
;;8;6.9999999823267;6.59790039062499E-06
;;9;7.99999997980194;6.4849853515625E-06
;;10;8.99999997727718;6.29272460937499E-06
;;11;9.99999997475243;6.2103271484375E-06
;;12;10.9999999722277;6.01806640624999E-06
;;13;11.9999999697029;5.85021972656249E-06
;;14;12.9999999671782;5.718994140625E-06
;;15;13.9999999646534;5.6732177734375E-06
;;16;14.9999999621286;5.572509765625E-06
;;17;15.9999999596039;5.43823242187499E-06
;;18;16.9999999570791;5.30090332031249E-06
;;19;17.9999999545544;5.2459716796875E-06
;;20;18.9999999520296;5.2337646484375E-06
;;21;19.9999999495049;5.02624511718749E-06
;;22;20.9999999469801;5.047607421875E-06
;;23;21.9999999444553;4.99572753906249E-06
;;24;22.9999999419306;4.8858642578125E-06
;;25;23.9999999394058;4.852294921875E-06
;;26;24.9999999368811;4.742431640625E-06
;;27;25.9999999343563;4.6844482421875E-06
;;28;26.9999999318316;4.6234130859375E-06
;;29;27.9999999293068;4.57153320312501E-06
;;30;28.999999926782;4.5166015625E-06
