Column 1;Column 2 (V);Index;Corrected time (s);WE(1).Current (A)
2;0.253;1;0;9.74121093749999E-06
;;2;0.999999997475243;9.063720703125E-06
;;3;1.99999999495049;8.72192382812501E-06
;;4;2.99999999242573;8.453369140625E-06
;;5;3.99999998990097;8.251953125E-06
;;6;4.99999998737621;8.07800292968749E-06
;;7;5.99999998485146;7.855224609375E-06
;;8;6.9999999823267;7.708740234375E-06
;;9;7.99999997980194;7.53173828125001E-06
;;10;8.99999997727718;7.39135742187499E-06
;;11;9.99999997475243;7.25708007812501E-06
;;12;10.9999999722277;7.1533203125E-06
;;13;11.9999999697029;7.01293945312501E-06
;;14;12.9999999671782;6.8511962890625E-06
;;15;13.9999999646534;6.7474365234375E-06
;;16;14.9999999621286;6.66198730468751E-06
;;17;15.9999999596039;6.52465820312501E-06
;;18;16.9999999570791;6.4666748046875E-06
;;19;17.9999999545544;6.329345703125E-06
;;20;18.9999999520296;6.25000000000001E-06
;;21;19.9999999495049;6.11572265625E-06
;;22;20.9999999469801;6.06689453125001E-06
;;23;21.9999999444553;5.92956542968751E-06
;;24;22.9999999419306;5.8624267578125E-06
;;25;23.9999999394058;5.8135986328125E-06
;;26;24.9999999368811;5.7342529296875E-06
;;27;25.9999999343563;5.67626953125E-06
;;28;26.9999999318316;5.5511474609375E-06
;;29;27.9999999293068;5.5206298828125E-06
;;30;28.999999926782;5.34667968749999E-06
