Column 1;Column 2 (V);Index;Corrected time (s);WE(1).Current (A)
0.4;-0.057;1;0;-0.000548095703125
;;2;0.999999997475243;-0.000548095703125
;;3;1.99999999495049;-0.0005487060546875
;;4;2.99999999242573;-0.0005487060546875
;;5;3.99999998990097;-0.0005487060546875
;;6;4.99999998737621;-0.0005487060546875
;;7;5.99999998485146;-0.00054901123046875
;;8;6.9999999823267;-0.000548095703125
;;9;7.99999997980194;-0.0005487060546875
;;10;8.99999997727718;-0.0005487060546875
;;11;9.99999997475243;-0.0005487060546875
;;12;10.9999999722277;-0.000545654296875
;;13;11.9999999697029;-0.00054901123046875
;;14;12.9999999671782;-0.00054901123046875
;;15;13.9999999646534;-0.0005487060546875
;;16;14.9999999621286;-0.0005487060546875
;;17;15.9999999596039;-0.00054901123046875
;;18;16.9999999570791;-0.00054901123046875
;;19;17.9999999545544;-0.00054840087890625
;;20;18.9999999520296;-0.00054840087890625
;;21;19.9999999495049;-0.00054840087890625
;;22;20.9999999469801;-0.000548095703125
;;23;21.9999999444553;-0.00054840087890625
;;24;22.9999999419306;-0.000548095703125
;;25;23.9999999394058;-0.00054779052734375
;;26;24.9999999368811;-0.000548095703125
;;27;25.9999999343563;-0.000548095703125
;;28;26.9999999318316;-0.0005487060546875
;;29;27.9999999293068;-0.00054840087890625
;;30;28.999999926782;-0.000548095703125
